token_context,word_context,seg_context,sent_cotext,label
"['Wetrainthesystembyclusteringthe""experiences""oftheresponse-generationmethodsinaddressingrequests,whereexperienceischaracterbythevalueoftheconfidencemeasureemployedbyamethodanditssubsequentperformance,reflectedbyprecisionandrecall(Eations(7)and(8),respectively).', 'WethenusetheprogramSnob(WallaceandBoulton1968; #TAUTHOR_TAGtoclustertheseexperiences.', 'Figure8(a)isaprojectionofthecentroidsoftheclustersproducedbySnobintothethreemostsignificantdimensionsdiscoveredbyPrincipalComponentAnalysis', '', '']","['Wetrainthesystembyclusteringthe""experiences""oftheresponse-generationmethodsinaddressingrequests,whereexperienceischaracterizedbythevalueoftheconfidencemeasureemployedbyamethodanditssubsequentperformance,reflectedbyprecisionandrecall(Equations(7)and(8),respectively).', 'WethenusetheprogramSnob(WallaceandBoulton1968; #TAUTHOR_TAGtoclustertheseexperiences.', 'Figure8(a)isaprojectionofthecentroidsoftheclustersproducedbySnobintothethreemostsignificantdimensionsdiscoveredbyPrincipalComponentAnalysis', '', '']","['Wetrainthesystembyclusteringthe""experiences""oftheresponse-generationmethodsinaddressingrequests,whereeachexperienceischaracterizedbythevalueoftheconfidencemeasureemployedbyamethodanditssubsequentperformance,reflectedbyprecisionandrecall(Eations(7)and(8),respectively).', 'WethenusetheprogramSnob(WallaceandBoulton1968; #TAUTHOR_TAGtoclustertheseexperiences.', 'Figure8(a)isaprojectionofthecentroidsoftheclustersproducedbySnobintothethreemostsignificantdimensionsdiscoveredbyPrincipalComponentAnalysis', '', '']","['Wetrainthesystembyclusteringthe""experiences""oftheresponse-generationmethodsinaddressingrequests,whereeachexperienceischaracterizedbythevalueoftheconfidencemeasureemployedbyamethodanditssubsequentperformance,reflectedbyprecisionandrecall(Equations(7)and(8),respectively).', 'WethenusetheprogramSnob(WallaceandBoulton1968; #TAUTHOR_TAGtoclustertheseexperiences.', 'Figure8(a)isaprojectionofthecentroidsoftheclustersproducedbySnobintothethreemostsignificantdimensionsdiscoveredbyPrincipalComponentAnalysis(PCA)-thesedimensionsaccountfor95%ofthevariationinthedata.', '', '']",5
"['Theautomationofhelp-deskresponseshasbeenpreviouslytackledusingmainlyknowledge-intensiveparadigms,suchasexpertsystems #TAUTHOR_TAGandcase-basedreasoning(Watson1997).', 'Suchtechnologiesrequiresignificanthumaninput,andaredifficulttocreateandmaintain(D', '', '']","['Theautomationofhelp-deskresponseshasbeenpreviouslytackledusingmainlyknowledge-intensiveparadigms,suchasexpertsystems #TAUTHOR_TAGandcase-basedreasoning(Watson1997).', 'Suchtechnologiesrequiresignificanthumaninput,andaredifficulttocreateandmaintain(Delic', '', '']","['Theautomationofhelp-deskresponseshasbeenpreviouslytackledusingmainlyknowledge-intensiveparadigms,suchasexpertsystems #TAUTHOR_TAGandcase-basedreasoning(Watson1997).', 'Suchtechnologiesrequiresignificanthumaninput,andaredifficulttocreateandmaintain(D', '', '']","['Theautomationofhelp-deskresponseshasbeenpreviouslytackledusingmainlyknowledge-intensiveparadigms,suchasexpertsystems #TAUTHOR_TAGandcase-basedreasoning(Watson1997).', 'Suchtechnologiesrequiresignificanthumaninput,andaredifficulttocreateandmaintain(DelicandLahaix1998).', '', '']",1
"['Weto', '', 'experimentwithgrammaticalandsentence-basedsyntacticbinarybag-of-lemmasrepresentationyieldedsimilarresults.', '7WeemployedtheLIBSVMpackage #TAUTHOR_TAG.', 'theSVMspredictzeroormoreSCsforeachrequest,asshowninFigure3.', '']","['Weto', '', 'experimentedwithgrammaticalandsentence-basedsyntacticbinarybag-of-lemmasrepresentationyieldedsimilarresults.', '7WeemployedtheLIBSVMpackage #TAUTHOR_TAG.', 'theSVMspredictzeroormoreSCsforeachrequest,asshowninFigure3.', '']","['Weuseto', '', 'experimentwithgrammaticalandsentence-basedsyntacticfeatures,thesimplebinarybag-of-lemmasrepresentationyieldedsimilarresults.', '7WeemployedtheLIBSVMpackage #TAUTHOR_TAG.', 'theSVMspredictzeroormoreSCsforeachrequest,asshowninFigure3.', '']","['', '', '', '7WeemployedtheLIBSVMpackage #TAUTHOR_TAG.', 'predictionstage,theSVMspredictzeroormoreSCsforeachrequest,asshowninFigure3.', '']",5
"['theresponsethatismostrepresentativeofthepredictedcluster(closesttothecentroid)isselected.', 'Inourcase,theclusteringisperformedbytheprogramSnob,whichimplementsmixturemodelingcombinedwithmodelselectionbasedontheMinimumMessageLength(MML)criterion(WallaceandBoulton1968; #TAUTHOR_TAG.', 'Wechosethisprogrambecausethenumberofclustersdoesnothavetobespecifiedinadvance,anditreturnsaprobabilisticinterpretationforitsclustersbytheSent-PredSection.2.', '', '', '', '', '', '', '']","['theresponsethatismostrepresentativeofthepredictedcluster(closesttothecentroid)isselected.', 'Inourcase,theclusteringisperformedbytheprogramSnob,whichimplementsmixturemodelingcombinedwithmodelselectionbasedontheMinimumMessageLength(MML)criterion(WallaceandBoulton1968; #TAUTHOR_TAG.', 'Wechosethisprogrambecausethenumberofclustersdoesnothavetobespecifiedinadvance,anditreturnsaprobabilisticinterpretationforitsclustersbytheSent-PredSection3.2.2).', '', '', '', '', '', '', '']","['theresponsethatismostrepresentativeofthepredictedcluster(closesttothecentroid)isselected.', 'Inourcase,theclusteringisperformedbytheprogramSnob,whichimplementsmixturemodelingcombinedwithmodelselectionbasedontheMinimumMessageLength(MML)criterion(WallaceandBoulton1968; #TAUTHOR_TAG.', 'Wechosethisprogrambecausethenumberofclustersdoesnothavetobespecifiedinadvance,anditreturnsaprobabilisticinterpretationforitsclustersbytheSent-Predmethod,Section3.2.2).', '', '', '', '', '', '', '']","['', 'Inourcase,theclusteringisperformedbytheprogramSnob,whichimplementsmixturemodelingcombinedwithmodelselectionbasedontheMinimumMessageLength(MML)criterion(WallaceandBoulton1968; #TAUTHOR_TAG.', 'Wechosethisprogrambecausethenumberofclustersdoesnothavetobespecifiedinadvance,anditreturnsaprobabilisticinterpretationforitsclusters(thisinterpretationisusedbytheSent-Predmethod,Section3.2.2).', '', '', '', '', '', '', '']",5
"['WeusetwomeasuresfromInformationRetrievaltodeterminethequalityofanautomaticallygeneratedresponse:precisionandF-score(vanRijsbergen1979; #TAUTHOR_TAG.', 'Precisionmeasureshowmuchoftheinformationinanautomaticallygeneratedresponseiscorrect(i.e.,appearsinthemodelresponse),andF-scoremeasurestheoverallsimilaritybetweentheautomaticallygeneratedresponseandthemodelresponse.', 'the', 'Weconsiderprecisionseparatelybecauseitdoesnotpenalizemissinginformation,enablingustobetterassessoursentence-basedmethods.', '', '']","['WeusetwomeasuresfromInformationRetrievaltodeterminethequalityofanautomaticallygeneratedresponse:precisionandF-score(vanRijsbergen1979; #TAUTHOR_TAG.', 'Precisionmeasureshowmuchoftheinformationinanautomaticallygeneratedresponseiscorrect(i.e.,appearsinthemodelresponse),andF-scoremeasurestheoverallsimilaritybetweentheautomaticallygeneratedresponseandthemodelresponse.', 'the', 'Weconsiderprecisionseparatelybecauseitdoesnotpenalizemissinginformation,enablingustobetterassessoursentence-basedmethods.', '', '']","['WeusetwomeasuresfromInformationRetrievaltodeterminethequalityofanautomaticallygeneratedresponse:precisionandF-score(vanRijsbergen1979; #TAUTHOR_TAG.', 'Precisionmeasureshowmuchoftheinformationinanautomaticallygeneratedresponseiscorrect(i.e.,appearsinthemodelresponse),andF-scoremeasurestheoverallsimilaritybetweentheautomaticallygeneratedresponseandthemodelresponse.', '', 'Weconsiderprecisionseparatelybecauseitdoesnotpenalizemissinginformation,enablingustobetterassessoursentence-basedmethods.', '', '']","['WeusetwomeasuresfromInformationRetrievaltodeterminethequalityofanautomaticallygeneratedresponse:precisionandF-score(vanRijsbergen1979; #TAUTHOR_TAG.', 'Precisionmeasureshowmuchoftheinformationinanautomaticallygeneratedresponseiscorrect(i.e.,appearsinthemodelresponse),andF-scoremeasurestheoverallsimilaritybetweentheautomaticallygeneratedresponseandthemodelresponse.', '', 'Weconsiderprecisionseparatelybecauseitdoesnotpenalizemissinginformation,enablingustobetterassessoursentence-basedmethods.', '', '']",5
"['Theautomationofhelp-deskresponseshasbeenpreviouslytackledusingmainlyknowledge-intensiveparadigms,suchasexpertsystems(BarrandTessler1995)andcase-basedreasoning #TAUTHOR_TAG.', 'Suchtechnologiesrequiresignificanthumaninput,andaredifficulttocreateandmaintain', 'thisarticlearecorpus-basedanddata-driven', 'processplisinbyprobistic']","['Theautomationofhelp-deskresponseshasbeenpreviouslytackledusingmainlyknowledge-intensiveparadigms,suchasexpertsystems(BarrandTessler1995)andcase-basedreasoning #TAUTHOR_TAG.', 'Suchtechnologiesrequiresignificanthumaninput,andaredifficulttocreateandmaintain', 'thisarticlearecorpus-basedanddata-driven.', 'processplannedisinformedbyprobabilistic']","['Theautomationofhelp-deskresponseshasbeenpreviouslytackledusingmainlyknowledge-intensiveparadigms,suchasexpertsystems(BarrandTessler1995)andcase-basedreasoning #TAUTHOR_TAG.', 'Suchtechnologiesrequiresignificanthumaninput,andaredifficulttocreateandmaintain', 'thisarticlearecorpus-basedanddata-driven', 'Theprocessplisinformedbyprobistic']","['Theautomationofhelp-deskresponseshasbeenpreviouslytackledusingmainlyknowledge-intensiveparadigms,suchasexpertsystems(BarrandTessler1995)andcase-basedreasoning #TAUTHOR_TAG.', 'Suchtechnologiesrequiresignificanthumaninput,andaredifficulttocreateandmaintain(DelicandLahaix1998).', '', '']",1
"['', '', '', '', '', '', '', '', '', '', '', '', '', 'pre-existingandreturnsthe', ' #TAUTHOR_TAGinvestigatedthreeapproachestotheautomaticgenerationofresponsee-mails:textclassification,case-basedreasoning,andquestionanswering.', 'Textclassificationwasusedtogrouprequeste-mailsintobroad']","['', '', '', '', '', '', '', '', '', '', '', '', '', 'pre-existingandreturnsthe', ' #TAUTHOR_TAGinvestigatedthreeapproachestotheautomaticgenerationofresponsee-mails:textclassification,case-basedreasoning,andquestionanswering.', 'Textclassificationwasusedtogrouprequeste-mailsintobroad']","['', '', '', '', '', '', '', '', '', '', '', '', '', 'pre-existingtemplatesandreturns', ' #TAUTHOR_TAGinvestigatedthreeapproachestotheautomaticgenerationofresponsee-mails:textclassification,case-basedreasoning,andquestionanswering.', 'Textclassificationwasusedtogrouprequeste-mailsintobroad']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', ' #TAUTHOR_TAGinvestigatedthreeapproachestotheautomaticgenerationofresponsee-mails:textclassification,case-basedreasoning,andquestionanswering.', 'Textclassificationwasusedtogrouprequeste-mailsintobroad']",1
"['5Significantbigramsareobtainedusingthen-gramstatisticspackageNSP #TAUTHOR_TAG,whichoffersstatisticalteststodecidewhethertoacceptorrejectthenullhypothesisregardingabigram(thatitisnotacollocation).']","['5Significantbigramsareobtainedusingthen-gramstatisticspackageNSP #TAUTHOR_TAG,whichoffersstatisticalteststodecidewhethertoacceptorrejectthenullhypothesisregardingabigram(thatitisnotacollocation).']","['5Significantbigramsareobtainedusingthen-gramstatisticspackageNSP #TAUTHOR_TAG,whichoffersstatisticalteststodecidewhethertoacceptorrejectthenullhypothesisregardingabigram(thatitisnotacollocation).']","['5Significantbigramsareobtainedusingthen-gramstatisticspackageNSP #TAUTHOR_TAG,whichoffersstatisticalteststodecidewhethertoacceptorrejectthenullhypothesisregardingabigram(thatitisnotacollocation).']",5
"['suchknowledgetodeliveryhavebeenlargelysupersededbydata-intensive,statisticalapproaches.', '', '', 'automation(notableexceptionsareCarmel,Shtalhaim,andSoffer2000; #TAUTHOR_TAG;BickelandScheffer2004;Malik,Subramaniam,andKaushik2007).', 'thisworkarthpora-helptendtobepropriandaretoissues', 'andtext', '', '', '', '']","['suchknowledge-intensivetodeliveryhavebeenlargelysupersededbydata-intensive,statisticalapproaches.', '', '', 'automation(notableexceptionsareCarmel,Shtalhaim,andSoffer2000; #TAUTHOR_TAG;BickelandScheffer2004;Malik,Subramaniam,andKaushik2007).', 'thisworkdearthtendtobeproprietaryandaretoissues.', 'andtext', '', '', '', '']","['todeliveryhavebeenlargelysupersededbydata-intensive,statisticalapproaches.', '', '', '(notableexceptionsareCarmel,Shtalhaim,andSoffer2000; #TAUTHOR_TAG;BickelandScheffer2004;Malik,Subramaniam,andKaushik2007).', 'thisworkpora-helptendtobepropriandareto', 'and', '', '', '', '']","['Inrecenttimes,suchknowledge-intensiveapproachestocontentdeliveryhavebeenlargelysupersededbydata-intensive,statisticalapproaches.', '', '', 'Despitethis,todate,therehasbeenlittleworkoncorpus-basedapproachestohelp-deskresponseautomation(notableexceptionsareCarmel,Shtalhaim,andSoffer2000; #TAUTHOR_TAG;BickelandScheffer2004;Malik,Subramaniam,andKaushik2007).', '', '', '', '', '', '']",0
"['applicationsthat,likehelp-desk,dealwithquestion�answerpairsare:sum-marizationofe-mailthreads(Dalli,Xia,andWilks2004;ShresthaandMcKeown2004),andanswerextractioninFAQs(FrequentlyAskedQuestions)(BergerandMittal2000;Bergeretal.2000;JijkounanddeRijke2005; #TAUTHOR_TAG.', 'Animportantdifferencebetweentheseapplicationsandhelp-deskisthathelp-deskrequeste-mailsarenotsimplequeries.', '', 'issufficient']","['applicationsthat,likehelp-desk,dealwithquestion�answerpairsare:sum-marizationofe-mailthreads(Dalli,Xia,andWilks2004;ShresthaandMcKeown2004),andanswerextractioninFAQs(FrequentlyAskedQuestions)(BergerandMittal2000;Bergeretal.2000;JijkounanddeRijke2005; #TAUTHOR_TAG.', 'Animportantdifferencebetweentheseapplicationsandhelp-deskisthathelp-deskrequeste-mailsarenotsimplequeries.', '', 'issufficient']","['Twoapplicationsthat,likehelp-desk,dealwithquestion�answerpairsare:sum-marizationofe-mailthreads(Dalli,Xia,andWilks2004;ShresthaandMcKeown2004),andanswerextractioninFAQs(FrequentlyAskedQuestions)(BergerandMittal2000;Bergeretal.2000;JijkounanddeRijke2005; #TAUTHOR_TAG.', 'Animportantdifferencebetweentheseapplicationsandhelp-deskisthathelp-deskrequeste-mailsarenotsimplequeries.', '', 'iss']","['Twoapplicationsthat,likehelp-desk,dealwithquestion�answerpairsare:sum-marizationofe-mailthreads(Dalli,Xia,andWilks2004;ShresthaandMcKeown2004),andanswerextractioninFAQs(FrequentlyAskedQuestions)(BergerandMittal2000;Bergeretal.2000;JijkounanddeRijke2005; #TAUTHOR_TAG.', 'Animportantdifferencebetweentheseapplicationsandhelp-deskisthathelp-deskrequeste-mailsarenotsimplequeries.', '', '']",1
['â\x80¢Onlyqualitativeobservationsoftheresponseswerereported(noformalevaluationwasperformed) #TAUTHOR_TAG;RoyandSubramaniam2006).'],['â\x80¢Onlyqualitativeobservationsoftheresponseswerereported(noformalevaluationwasperformed) #TAUTHOR_TAG;RoyandSubramaniam2006).'],['â\x80¢Onlyqualitativeobservationsoftheresponseswerereported(noformalevaluationwasperformed) #TAUTHOR_TAG;RoyandSubramaniam2006).'],['â\x80¢Onlyqualitativeobservationsoftheresponseswerereported(noformalevaluationwasperformed) #TAUTHOR_TAG;RoyandSubramaniam2006).'],1
"['', '', 'casesjud', ""wetriedtoensurethatthesetsofcasesshowntothejudgeswereofsimilarquality,sothatthejudges'assessmentswouldbecomparable."", 'Becausethejudgesdonotevaluatethesamecases,wecouldnotemploystandardinter-annotatoragreementmeasures #TAUTHOR_TAG.', 'it']","['', '', 'cases', ""wetriedtoensurethatthesetsofcasesshowntothejudgeswereofsimilarquality,sothatthejudges'assessmentswouldbecomparable."", 'Becausethejudgesdonotevaluatethesamecases,wecouldnotemploystandardinter-annotatoragreementmeasures #TAUTHOR_TAG.', 'it']","['', '', 'cases', ""wetriedtoensurethatthesetsofcasesshowntothejudgeswereofsimilarquality,sothatthejudges'assessmentswouldbecomparable."", 'Becausethejudgesdonotevaluatethesamecases,wecouldnotemploystandardinter-annotatoragreementmeasures #TAUTHOR_TAG.', '']","['', '', '', ""Inaddition,wetriedtoensurethatthesetsofcasesshowntothejudgeswereofsimilarquality,sothatthejudges'assessmentswouldbecomparable."", 'Becausethejudgesdonotevaluatethesamecases,wecouldnotemploystandardinter-annotatoragreementmeasures #TAUTHOR_TAG.', '']",5
"['', '', '', '', 'Inourwork,wegathersetsofsentences,andassume(butdonotemploy)existingapproachesfortheirorganization #TAUTHOR_TAG;Barzilay,Elhadad,andMcKeown2001;BarzilayandMcKeown2005).']","['', '', '', '', 'Inourwork,wegathersetsofsentences,andassume(butdonotemploy)existingapproachesfortheirorganization #TAUTHOR_TAG;Barzilay,Elhadad,andMcKeown2001;BarzilayandMcKeown2005).']","['', '', '', '', 'Inourwork,wegathersetsofsentences,andassume(butdonotemploy)existingapproachesfortheirorganization #TAUTHOR_TAG;Barzilay,Elhadad,andMcKeown2001;BarzilayandMcKeown2005).']","['', '', '', '', 'Inourwork,wegathersetsofsentences,andassume(butdonotemploy)existingapproachesfortheirorganization #TAUTHOR_TAG;Barzilay,Elhadad,andMcKeown2001;BarzilayandMcKeown2005).']",0
"['Acommonwaytocombinedifferentmodelsconsistsofselectingthemodelthatismostconfidentregardingitsdecision #TAUTHOR_TAG.', 'However,inourcase,theindividualconfidence(applicability)measuresemployedbyourresponse-generationmethodsarenotcomparable(etheretrievalscoreinDoc-RetisdifferentinnaturefromthepredictionprobabilityinDoc-Pred).', '', '', '', '']","['Acommonwaytocombinedifferentmodelsconsistsofselectingthemodelthatismostconfidentregardingitsdecision #TAUTHOR_TAG.', 'However,inourcase,theindividualconfidence(applicability)measuresemployedbyourresponse-generationmethodsarenotcomparabletheretrievalscoreinDoc-RetisdifferentinnaturefromthepredictionprobabilityinDoc-Pred).', '', '', '', '']","['Acommonwaytocombinedifferentmodelsconsistsofselectingthemodelthatismostconfidentregardingitsdecision #TAUTHOR_TAG.', 'However,inourcase,theindividualconfidence(applicability)measuresemployedbyourresponse-generationmethodsarenotcomparable(etheretrievalscoreinDoc-RetisdifferentinnaturefromthepredictionprobabilityinDoc-Pred).', '', '', '', '']","['Acommonwaytocombinedifferentmodelsconsistsofselectingthemodelthatismostconfidentregardingitsdecision #TAUTHOR_TAG.', 'However,inourcase,theindividualconfidence(applicability)measuresemployedbyourresponse-generationmethodsarenotcomparable(e.g.,theretrievalscoreinDoc-RetisdifferentinnaturefromthepredictionprobabilityinDoc-Pred).', '', '', '', '']",1
"['Twoapplicationsthat,likehelp-desk,dealwithquestion-answerpairsare:summarizationofe-mailthreads(Dalli,Xia,andWilks2004;ShresthaandMcKeown2004),andanswerextractioninFAQs(FrequentlyAskedQuestions) #TAUTHOR_TAG;SoricutandBrill2006).', 'Animportantdifferencebetweentheseapplicationsandhelp-deskisthathelp-deskrequeste-mailsarenotsimplequeries.', '', '']","['Twoapplicationsthat,likehelp-desk,dealwithquestion-answerpairsare:summarizationofe-mailthreads(Dalli,Xia,andWilks2004;ShresthaandMcKeown2004),andanswerextractioninFAQs(FrequentlyAskedQuestions) #TAUTHOR_TAG;SoricutandBrill2006).', 'Animportantdifferencebetweentheseapplicationsandhelp-deskisthathelp-deskrequeste-mailsarenotsimplequeries.', '', '']","['Twoapplicationsthat,likehelp-desk,dealwithquestion-answerpairsare:summarizationofe-mailthreads(Dalli,Xia,andWilks2004;ShresthaandMcKeown2004),andanswerextractioninFAQs(FrequentlyAskedQuestions) #TAUTHOR_TAG;SoricutandBrill2006).', 'Animportantdifferencebetweentheseapplicationsandhelp-deskisthathelp-deskrequeste-mailsarenotsimplequeries.', '', '']","['Twoapplicationsthat,likehelp-desk,dealwithquestion-answerpairsare:summarizationofe-mailthreads(Dalli,Xia,andWilks2004;ShresthaandMcKeown2004),andanswerextractioninFAQs(FrequentlyAskedQuestions) #TAUTHOR_TAG;SoricutandBrill2006).', 'Animportantdifferencebetweentheseapplicationsandhelp-deskisthathelp-deskrequeste-mailsarenotsimplequeries.', '', '']",1
"['â\x80¢Auserwasperformed,butitwasverycor(CarmSh,andSoffer2000;JijkounanddeRijke2005),orthecorpusitselfwassignificantlysmallerthanours(Fengetal.2006; #TAUTHOR_TAG.', 'Therepresentativenessofthesamplesizewasnotdiscussedinanyofthesestudies.']","['â\x80¢Auserwasperformed,butitwasverycorpus(Carmel,andSoffer2000;JijkounanddeRijke2005),orthecorpusitselfwassignificantlysmallerthanours(Fengetal.2006; #TAUTHOR_TAG.', 'Therepresentativenessofthesamplesizewasnotdiscussedinanyofthesestudies.']","['â\x80¢Auserstudywasperformed,butitwasvery(CarmSh,andSoffer2000;JijkounanddeRijke2005),orthecorpusitselfwassignificantlysmallerthanours(Fengetal.2006; #TAUTHOR_TAG.', 'Therepresentativenessofthesamplesizewasnotdiscussedinanyofthesestudies.']","['â\x80¢Auserstudywasperformed,butitwaseitherverysmallcomparedtothecorpus(Carmel,Shtalhaim,andSoffer2000;JijkounanddeRijke2005),orthecorpusitselfwassignificantlysmallerthanours(Fengetal.2006; #TAUTHOR_TAG.', 'Therepresentativenessofthesamplesizewasnotdiscussedinanyofthesestudies.']",1
"['', 'addressevaluationissuefollow', 'Onlyanautomaticevaluationwasperformed,whichreliedonhavingmodelresponses #TAUTHOR_TAG;Bergeretal200).']","['', 'addressedevaluationissue', 'Onlyanautomaticevaluationwasperformed,whichreliedonhavingmodelresponses #TAUTHOR_TAG;Bergeretal.2000).']","['', 'addresstheevaluationissuefollow', 'Onlyanautomaticevaluationwasperformed,whichreliedonhavingmodelresponses #TAUTHOR_TAG;Bergeretal200).']","['', '', 'â\x80¢Onlyanautomaticevaluationwasperformed,whichreliedonhavingmodelresponses #TAUTHOR_TAG;Bergeretal.2000).']",1
"['In #TAUTHOR_TAGa)weidentifiedseveralsystemsthatresembleoursinthattheyprovideanswerstoqueries.', 'Thesesystemsaddressedtheevaluationissueasfollows.', 'rOnlyanautomaticevaluationwasperformed,whichreliedonhavingmodelresponses.']","['In #TAUTHOR_TAGa)weidentifiedseveralsystemsthatresembleoursinthattheyprovideanswerstoqueries.', 'Thesesystemsaddressedtheevaluationissueasfollows.', 'rOnlyanautomaticevaluationwasperformed,whichreliedonhavingmodelresponses.']","['In #TAUTHOR_TAGa)weidentifiedseveralsystemsthatresembleoursinthattheyprovideanswerstoqueries.', 'Thesesystemsaddressedtheevaluationissueasfollows.', 'rOnlyanautomaticevaluationwasperformed,whichreliedonhavingmodelresponses.']","['In #TAUTHOR_TAGa)weidentifiedseveralsystemsthatresembleoursinthattheyprovideanswerstoqueries.', 'Thesesystemsaddressedtheevaluationissueasfollows.', 'rOnlyanautomaticevaluationwasperformed,whichreliedonhavingmodelresponses.']",0
"['responsethatismostrepresentativeofthepredictedcluster(closesttothecentroid)isselected.', 'Inourcase,theclusteringisperformedbytheprogramSnob,whichimplementsmixturemodelingcombinedwithmodelselectionbasedontheMinimumMessageLength(MML)criterion #TAUTHOR_TAG;Wallace2005).', 'Wechosethisprogrambecausethenumberofclustersdoesnothavetobespecifiedinadvance,anditreturnsaprobinterpretation', '', '', '', '', '', '', '']","['responsethatismostrepresentativeofthepredictedcluster(closesttothecentroid)isselected.', 'Inourcase,theclusteringisperformedbytheprogramSnob,whichimplementsmixturemodelingcombinedwithmodelselectionbasedontheMinimumMessageLength(MML)criterion #TAUTHOR_TAG;Wallace2005).', 'Wechosethisprogrambecausethenumberofclustersdoesnothavetobespecifiedinadvance,anditreturnsainterpretation', '', '', '', '', '', '', '']","['theresponsethatismostrepresentativeofthepredictedcluster(closesttothecentroid)isselected.', 'Inourcase,theclusteringisperformedbytheprogramSnob,whichimplementsmixturemodelingcombinedwithmodelselectionbasedontheMinimumMessageLength(MML)criterion #TAUTHOR_TAG;Wallace2005).', 'Wechosethisprogrambecausethenumberofclustersdoesnothavetobespecifiedinadvance,anditreturnsaprobabilisticinterpretation', '', '', '', '', '', '', '']","['', 'Inourcase,theclusteringisperformedbytheprogramSnob,whichimplementsmixturemodelingcombinedwithmodelselectionbasedontheMinimumMessageLength(MML)criterion #TAUTHOR_TAG;Wallace2005).', 'Wechosethisprogrambecausethenumberofclustersdoesnothavetobespecifiedinadvance,anditreturnsaprobabilisticinterpretationforitsclusters(thisinterpretationisusedbytheSent-Predmethod,Section3.2.2).', '', '', '', '', '', '', '']",5
"['InFAQs, #TAUTHOR_TAGemployedasentenceretrievalapproachbasedonalanguagemodelwheretheentireresponsetoanFAQisconsideredasentence,andthequestionsandanswersareembeddedinanFAQdocument.', 'Theycomplementedthisapproachwithmachinelearningtechniquesthatautomaticallylearntheweightsofdifferentretrievalmodels.', 'aredtworetrievalapproaches(T.IDFandqueryexpansion)andtwopredictiveapproaches(statisticaltranslationandlatentvariablemodels).', 'Jijkounandde #AUTHOR_TAGcompareddifferentvariantsofretrievaltechniques.', '', '']","['InFAQs, #TAUTHOR_TAGemployedasentenceretrievalapproachbasedonalanguagemodelwheretheentireresponsetoanFAQisconsideredasentence,andthequestionsandanswersareembeddedinanFAQdocument.', 'Theycomplementedthisapproachwithmachinelearningtechniquesthatautomaticallylearntheweightsofdifferentretrievalmodels.', 'comparedtworetrievalapproaches(TF.IDFandqueryexpansion)andtwopredictiveapproaches(statisticaltranslationandlatentvariablemodels).', 'Jijkounandde #AUTHOR_TAGcompareddifferentvariantsofretrievaltechniques.', '', '']","['InFAQs, #TAUTHOR_TAGemployedasentenceretrievalapproachbasedonalanguagemodelwheretheentireresponsetoanFAQisconsideredasentence,andthequestionsandanswersareembeddedinanFAQdocument.', 'Theycomplementedthisapproachwithmachinelearningtechniquesthatautomaticallylearntheweightsofdifferentretrievalmodels.', 'aredtworetrievalapproaches(T.IDFandqueryexpansion)andtwopredictiveapproaches(statisticaltranslationandlatentvariablemodels).', 'Jijkounandde #AUTHOR_TAGcompareddifferentvariantsofretrievaltechniques.', '', '']","['InFAQs, #TAUTHOR_TAGemployedasentenceretrievalapproachbasedonalanguagemodelwheretheentireresponsetoanFAQisconsideredasentence,andthequestionsandanswersareembeddedinanFAQdocument.', 'Theycomplementedthisapproachwithmachinelearningtechniquesthatautomaticallylearntheweightsofdifferentretrievalmodels.', 'comparedtworetrievalapproaches(TF.IDFandqueryexpansion)andtwopredictiveapproaches(statisticaltranslationandlatentvariablemodels).', 'Jijkounandde #AUTHOR_TAGcompareddifferentvariantsofretrievaltechniques.', '', '']",0
"['â\x80¢Auserstudywasperformed,butitwaseitherverysmallcomparedtothecorpus(Carmel,Salh,andSoffer2000;JijkounanddeRijke2005),orthecorpusitselfwassignificantlysmallerthanours #TAUTHOR_TAG;Leuskietal.2006).', 'Therepresentativenessofthesamplesizewasnotdiscussedinanyofthesestudies.']","['â\x80¢Auserstudywasperformed,butitwaseitherverysmallcomparedtothecorpus(Carmel,Shtalhaim,andSoffer2000;JijkounanddeRijke2005),orthecorpusitselfwassignificantlysmallerthanours #TAUTHOR_TAG;Leuskietal.2006).', 'Therepresentativenessofthesamplesizewasnotdiscussedinanyofthesestudies.']","['â\x80¢Auserstudywasperformed,butitwaseitherverysmallcomparedtothecorpus(Carmel,Salh,andSoffer2000;JijkounanddeRijke2005),orthecorpusitselfwassignificantlysmallerthanours #TAUTHOR_TAG;Leuskietal.2006).', 'Therepresentativenessofthesamplesizewasnotdiscussedinanyofthesestudies.']","['â\x80¢Auserstudywasperformed,butitwaseitherverysmallcomparedtothecorpus(Carmel,Shtalhaim,andSoffer2000;JijkounanddeRijke2005),orthecorpusitselfwassignificantlysmallerthanours #TAUTHOR_TAG;Leuskietal.2006).', 'Therepresentativenessofthesamplesizewasnotdiscussedinanyofthesestudies.']",1
