CC,label
"and on natural language parsing frameworks -- for example , Functional Unification Grammar ( FUG ) ( Kay , 1984 a ) , PATR-II ( #AUTHOR_TAG )  -- make it feasible to consider the implementation of efficient systems for the syntactic analysis of substantial fragments of natural language . These developments also emphasise that if natural language processing systems are to be able to handle the grammatical and semantic idiosyncracies of individual lexical items elegantly and efficiently, then",0
"unciation field is available ; Carter ( 1987 )  has merged information from the pronunciation and hyphenation fields , creating an enhanced phonological representation which allows access to entries by broad phonetic class and syllable structure ( #AUTHOR_TAG )  . In addition",0
"xicographers have developed a grammar coding system capable of representing in compact form a nontrivial amount of information , usually to be found only in large descriptive grammars of English ( such as #AUTHOR_TAG )  . A",0
"aining the limits of what can be reliably extracted from the LDOCE coding system. Ideally , to distinguish between raising and equi verbs , a number of syntactic criteria should be employed ( #AUTHOR_TAG :460 ff . ) However, only two of these criteria are explicit in the coding system.</s>",3
"In addition , a fully flexible access system allows the retrieval of dictionary entries on the basis of constraints specifying any combination of phonetic , lexical , syntactic , and semantic information ( #AUTHOR_TAG )  . Independently",0
We tested the classification of verbs into semantic types using a verb list of 139 pre-classified items drawn from the lists published in #AUTHOR_TAG  and Stockwell et al. ( 1973 )  . Figure 16 gives the number of verbs classified under each category by these authors and the number successfully classified into the same categories by the system.,5
". As #AUTHOR_TAG  points out , given that no situations were envisaged where the information from the tape would be altered once installed in secondary storage, this simple and conventional access strategy is perfectly adequate. The use of such standard database indexing techniques makes it possible for an active dictionary process to be very undemanding with respect to main memory utilisation. For reasons of efficiency and flexibility of customisation, namely the use of LDOCE by different client programs and from different Lisp and/or Prolog systems, the dictionary access system is implemented in the programming language C and makes use of the inter-process communication facilities provided by the Unix operating system. To the Lisp programmer, the creation of a dictionary process and subsequent requests for information from the dictionary appear simply as L",0
". The research described below is taking place in the context of three collaborative projects ( #AUTHOR_TAG ; Russell et al. , 1986 ; Phillips and Thompson , 1986 )  to develop a general-purpose , wide coverage morphological and syntactic analyser for English . One motivation for our interest in machine readable d",0
"to and understand. Many investigators (e.g. Many investigators ( e.g. #AUTHOR_TAG  ; Elowitz et al. 1976 ; Luce et al. 1983 ; Cahn 1988 ) have suggested that the poor prosody of synthetic speech , in comparison with natural speech , is the primary factor leading to difficulties in the comprehension of fluent synthetic speech",4
"In previous work ( Bachenko et al. 1986 ) , we described an experimental text-to-speech system that determined prosodic phrasing for the Olive -- Liberman synthesizer ( #AUTHOR_TAG )  . The system generated phrase boundaries using information derived from the syntactic structure of a sentence. While we",0
"; Elowitz et al. 1976 ; Luce et al. 1983 ; #AUTHOR_TAG )  have suggested that the poor prosody of synthetic speech , in comparison with natural speech , is the primary factor leading to difficulties in the comprehension of fluent synthetic speech . And while researchers in text-tospeech",4
We have built an experimental text-to-speech system that uses our analysis of prosody to generate phrase boundaries for the Olive -- Liberman synthesizer ( #AUTHOR_TAG )  . Two concerns motivated our implementation,5
". #AUTHOR_TAG  and Litman and Hirschberg ( 1990 )  also examine the relation between discourse and prosodic phrasing . Their work succeeds in distinguishing the use of items like now, so, and well as discourse cues from their denotative lexical use on the basis of a complex combination of pitch accent type and phrasing.</s>",0
"dgnments that occur between the two levels of phrasing. For example, in considering the connection between syntax and phrasing, the linguistic literature most often refers to examples of embedded sentences. Sentences like 12 , from #AUTHOR_TAG  , are frequently cited . (Square brackets mark off the NP constituents that contain embed- ded sentences.)</s>",0
"In previous work ( #AUTHOR_TAG )  , we described an experimental text-to-speech system that determined prosodic phrasing for the Olive -- Liberman synthesizer ( Olive and Liberman 1985 ) . The system generated phrase boundaries using information derived from the syntactic structure of a sentence. While we saw significant improvements in the resulting synthesized speech, we also observed problems with the system. Often these stemmed from our assumptions that both clausal structure and predicateargument relations were important in determining prosodic phrasing",2
"by special rules outside the grammar proper. #AUTHOR_TAG  proposes readjustment rules similar to those of Chomsky and Halle , but he claims that the readjustment of structure is part of the grammar , not part of the performance model . He thus makes explicit what is often a tacit assumption in both the linguistic and psycholinguistic literature2--that there is a direct connection between syntactic constituency and prosodic phrasing, with apparent misalignments readjusted before syntax interface,; with prosodic phonology.</s>",0
"The psycholinguistic studies of Martin ( 1970 )  , Allen ( 1975 )  , Hillinger et al. ( 1976 )  , Grosjean et al. ( 1979 )  , Dommergues and Grosjean ( 1983 )  , and #AUTHOR_TAG  , responding to the idea of readjusted syntax as the source of prosodic phrasing , show that grammatical structure , even if readjusted , is not in itself a reliable predictor of prosodic phrasing : mismatches between syntax and prosody occur often and systematically , and can be related to specific nonsyntactic factors such as length and word frequency . For",0
". 3 Such phrasing provides us with a typical phrasing pattern analogous to the typical phrasal stress patterns examined in #AUTHOR_TAG  , which ""are often overwhelmed by the chiaroscuro of highlight and background in discourse , but retain the status of null-hypothesis patterns that emerge when there is no good reason to take some other option"" (p. 251) . This approach to prosodic phrase boundary determination brings us closer to a framework in which",1
"The result is a flattened structure that more accurately reflects the prosodic phrasing. In #AUTHOR_TAG  , this flattening process is not part of the grammar . Rather, it is viewed as ""... a performance factor, related to the difficulty of producing right branching structures such as [ 12]"" (p. 372). Thus phrasing, in their approach, is only indirectly related to syntax, since readjustment is done by special rules outside the grammar proper.",0
"we require that the prosody rules build a binary tree whose terminals are phonological words and whose node labels are indices that mark boundary salience. An alternative representation based on #AUTHOR_TAG  is presented in Selkirk ( 1984 )  , which contends that prosody , including prosodic phrasing , is more properly represented as a grid instead of a tree . Although a grid may be more descriptively suitable for some aspects of prosody",1
"ations. Both predicateargument relations and discourse factors have been examined for their possible input to prosodic phrasing. #AUTHOR_TAG  claims that prosodic phrase boundaries will co-occur with grammatical functions such as subject , predicate , modifier , and adjunct . Selkirk (1984)",0
"The psycholinguistic studies of Martin ( 1970 )  , #AUTHOR_TAG  , Hillinger et al. ( 1976 )  , Grosjean et al. ( 1979 )  , Dommergues and Grosjean ( 1983 )  , and Gee and Grosjean ( 1983 )  , responding to the idea of readjusted syntax as the source of prosodic phrasing , show that grammatical structure , even if readjusted , is not in itself a reliable predictor of prosodic phrasing : mismatches between syntax and prosody occur often and systematically , and can be related to specific nonsyntactic factors such as length and word frequency . For",0
"to and understand. Many investigators (e.g. Many investigators ( e.g. Allen 1976 ; Elowitz et al. 1976 ; #AUTHOR_TAG  ; Cahn 1988 ) have suggested that the poor prosody of synthetic speech , in comparison with natural speech , is the primary factor leading to difficulties in the comprehension of fluent synthetic speech . And",4
". Although a grid may be more descriptively suitable for some aspects of prosody ( for example , #AUTHOR_TAG  use the grid representation for their implementation of stress assignment in compound nominals ) , we are not aware of any evidence for or against a grid representation of discourseneutral phrasing .</s>",1
"Previous versions of our work , as described in #AUTHOR_TAG  also assume that phrasing is dependent on predicate-argument structure . The problem here is that the phrasing in observed data often ignores the argument status of constituents. In",2
"closely than a sequence of words dominated by two different nodes. This observation has led some researchers , e.g. , #AUTHOR_TAG  , to claim a direct mapping between the syntactic phrase and the prosodic phrase . However, this claim is controversial because of the misa'dgnments that occur between the two levels of phrasing. For example, in considering the connection between syntax and phrasing, the linguistic literature most often refers to examples of embedded sentences. Sentences like 12,",0
"case in Chickens were eating II the remaining green vegetables , where the subject-predicate boundary finds no prosodic correspondent .4 The most explicit version of this approach is the analysis presented in #AUTHOR_TAG  ( henceforth G&G ) .</s>",1
"The relation between discourse and prosodic phrasing has been examined in some detail by #AUTHOR_TAG  , who argues that each noun phrase in an utterance constitutes a separate prosodic phrase unless it is destressed because of reference to previous discourse . Bing",0
"Our rules for phonological word formation are adopted , for the most part , from G & G , #AUTHOR_TAG  , and the account of monos",5
"a construction in real time. Secondly , the cooperative principle of #AUTHOR_TAG  , 1978 ) , under the assumption that referential levels of a writer and a reader are quite similar , implies that the writer should structure the text in a way that makes the construction of his intended model easy for the reader ; and this seems to imply that he should appeal only to the most direct knowledge of the reader . Finally, it has been shown by Groesser (1981)  that the ratio of derived to explicit information necessary for understanding a piece of text is about 8:1; furthermore, our reading of the analysis of five paragraphs by",4
"At this point it may be proper to comment on the relationship between our theory of coherence and theories advocated by others. We are going to make such a comparison with the theories proposed by J. #AUTHOR_TAG  , 1982 ) that represent a more computationally oriented approach to coherence , and those of T.A. van Dijk and W. Kintch ( 1983 )  , who are more interested in addressing psychological and cognitive aspects of discourse coherence . The quoted works seem to be good representatives for each of the directions; they also point to related literature.",1
"least for comparison, it is worth mentioning at this point that the proposed metarules are distant cousins of ""unique-name assumption"" (Genesereth and Nilsson 1987), ""domain closure as- sumption"" (ibid.), ""domain circumscription"" (cf. #AUTHOR_TAG) , and their kin. Similarly, the notion",1
<s> W. #AUTHOR_TAG  discussed sentences of the form * This is a chair but you can sit on it .</s>,0
"seems to have three subfunctions: . . Opposition (called ""adversative"" or ""contrary-to-expectation"" by Halliday and Hasan 1976;cf. also #AUTHOR_TAG  , p. 672 ) .</s>",0
"Although there are other discussions of the paragraph as a central element of discourse ( e.g. Chafe 1979 , #AUTHOR_TAG  , Longacre 1979 , Haberlandt et al. 1980 ) , all of them share a certain limitation in their formal techniques for analyzing paragraph structure . Discourse linguists show little interest in making the structural descriptions precise enough so that a comput",1
"sable collections of words ( e.g. , `` colorless green ideas ... '' ) , while before the advent of Chomskyan formalisms , a sentence was defined as the smallest meaningful collection of words ; #AUTHOR_TAG  , p. 546 ) gives 10 definitions of a sentence .</s>",0
"The issues of control are not so important for us at this point; we restrict ourselves to describing the logic. This Principle of Finitism is also assumed by #AUTHOR_TAG  , Jackendoff ( 1983 )  , Kamp ( 1981 )  , and implicitly or explicitly by almost all researchers in computational linguistics . As a logical postulate",1
"there are other possibilities -- for instance , the discourse representation structures ( DRS 's ) of #AUTHOR_TAG  , which have been used to translate a subset of English into logical formulas , to model text ( identified with a list of sentences ) , to analyze a fragment of English , and to deal with anaphora . The",1
"it). Other factors , such as the role of focus ( Grosz 1977 , 1978 ; Sidner 1983 ) or quantifier scoping ( #AUTHOR_TAG )  must play a role , too . Determining the relative importance of those factors, the above metarules, and syntactic clues, appears to be an interesting topic in itself.",0
"According to #AUTHOR_TAG  , p. 67 ) , these two sentences are incoherent . However, the same fragment, augmented with the third sentence Mary told him yesterday that the French spinach crop failed and Turkey is the only country... (ibid.) suddenly (for",1
"most plausible interpretations of predicates. For instance , relating ""they"" to ""apples"" in the sentence ( cfXXX #AUTHOR_TAG  p. 195 ; Zad",0
"; and (3) paragraph length, as determined by spatial and/or sentence-count information. Other psycholing-uistic studies that confirm the validity of paragraph units can be found in Black and Bower ( 1979 )  and #AUTHOR_TAG  .</s>",0
"; furthermore , our reading of the analysis of five paragraphs by #AUTHOR_TAG  strongly suggests that only the most direct or obvious inferences are being made in the process of building a model or constructing a theory of a paragraph . Thus, for example, we can expect that in the worst case only one or two steps of such an iteration would be needed to find answers to wh-questions.",4
"The last point may be seen better if we look at some differences between our system and KRYPTON , which also distinguishes between an object theory and background knowledge ( cfXXX #AUTHOR_TAG )  . Br",1
"and their kin. Similarly , the notion of R + M-abduction is spiritually related to the `` abductive inference '' of #AUTHOR_TAG  , the `` diagnosis from first principles '' of Reiter ( 1987 )  , `` explainability '' of Poole ( 1988 )  , and the subset principle of Berwick ( 1986 )  . But,",1
The reader may consult recent papers on this subject ( e.g. Moens and Steedman 1987 ; #AUTHOR_TAG )  to see what a formal interpretation of events in time might look like . Since sentences can,0
"chunks are sometimes called ""episodes,"" and sometimes ""paragraphs."" According to #AUTHOR_TAG  , paragraphs are made up of segments , which in turn are made up of sentences or clauses , which in turn are made up of phrases . Paragraphs therefore give hier",0
"the notion of R + M-abduction is spiritually related to the `` abductive inference '' of Reggia ( 1985 )  , the `` diagnosis from first principles '' of #AUTHOR_TAG  , `` explainability '' of Poole ( 1988 )  , and the subset principle of Berwick ( 1986 )  .",1
"paper we take modus ponens as the main rule of inference , in general one can consider deductive closures with respect to weaker , nonstandard logics , ( cfXXX Levesque 1984 ; #AUTHOR_TAG  ; Patel-Schneider 1985 ) .",1
"as `` A is B , '' `` A is the same as B , '' etc. are not directly represented by logical equality ; similarly , `` not '' is often not treated as logical negation ; cfXXX #AUTHOR_TAG  . Hintikka (1985) .</s>",1
"Note: The notions of strong provability and strong R + M-abduction can be in- troduced by replacing ""there exists"" by ""all"" in the above definitions (cf. #AUTHOR_TAG b ). We will have, however, no need for ""strong"" notions in this paper.",1
"Adding selectional restrictions ( semantic feature information , #AUTHOR_TAG )  does not solve the problem , because isolated features offer only part of the background knowledge necessary for reference disambiguation . Later, Hobbs (1979",0
The reader may consult recent papers on this subject ( e.g. #AUTHOR_TAG  ; Webber 1987 ) to see what a formal interpretation of events in time might look like . Since,0
"of the words that appear in the sentence. Because it is also consistent , it will be chosen as a best interpretation of S , ( cfXXX #AUTHOR_TAG a , 1987b ) . Z",0
"Although there are other discussions of the paragraph as a central element of discourse ( e.g. Chafe 1979 , Halliday and Hasan 1976 , #AUTHOR_TAG  , Haberlandt et al. 1980 ) , all of them share a certain limitation in their formal techniques for analyzing paragraph structure . Discourse linguists show little interest in making the structural descriptions precise enough so that a computational grammar of text could adapt them and use them.",1
"As a logical postulate it is not very radical ; it is possible within a finitary framework to develop that part of mathematics that is used or has potential applications in natural science , such as mathematical analysis ( cfXXX #AUTHOR_TAG )  . My",0
We have shown elsewhere ( #AUTHOR_TAG  ; Zad,2
"<s> The necessity of this kind of merging of arguments has been recognized before : #AUTHOR_TAG  call it abductive unification/matching , Hobbs ( 1978  , 1979 ) refers to such operations using the terms knitting or petty conversational implicature .</s>",0
"to analyze a fragment of English, and to deal with anaphora. The logical notation of #AUTHOR_TAG  is more sophisticated , and may be considered another possibility . ",1
"to describing the logic. This Principle of Finitism is also assumed by Johnson-Laird ( 1983 )  , #AUTHOR_TAG  , Kamp ( 1981 )  , and implicitly or explicitly by almost all researchers in computational linguistics . As a",1
"presupposition  #AUTHOR_TAG :112 ) have collected convincing evidence of the existence of language chunks -- real structures , not just orthographic conventions -- that are smaller than a discourse , larger than a sentence , generally composed of sentences , and recursive in nature ( like sentences ) . These chunks are sometimes called ""episodes,"" and sometimes ""paragraphs."" According to Hinds (1979) , paragraphs are made up of segments,",0
""" fails poetically while ""Death is the mother of beauty"" succeeds .... It is precisely this ""grounding"" of logical predicates in other conceptual structures that we would like to capture. We investigate here only the ""grounding"" in logical theories. However , it is possible to think about constraining linguistic or logical predicates by simulating physical experiences ( cfXXX #AUTHOR_TAG )  . Woods 1987).</s>",0
"an English grammar. #AUTHOR_TAG  , p. 14 ) writes `` it would be perverse not to take as a working assumption that language is a relatively efficient and accurate encoding of the information it conveys . '' Therefore a formalism of the kind he advocates would probably be most suitable for an implementation of our semantics. It will also be a model for our simplified",1
"An example of psycholinguistically oriented research work can be found in #AUTHOR_TAG  . These authors take the position that a paragraph is a psychologically real unit of discourse, and, in fact, a formal grammatical unit. Bond and Hayes found three major formal devices that are used, by readers, to identify a paragraph: (1) the repetition of content words (nouns, verbs, adjectives, adverbs); (2) pronoun",0
"Other reference works could be treated as additional sources of world knowledge.) This type of consultation uses existing natural language texts as a referential level for processing purposes. It is the lack of exactly this notion of referential level that has stood in the way of other linguists who have been interested in the paragraph as a unit. #AUTHOR_TAG  , p. 112 ) , for example , bemoans the fact that his `` theory lacks a world knowledge component , a mental ` encyclopedia , ' which could be invoked to generate inferences ... '' . With respect to that",0
"6.1.1 Was the Use of a Gricean Maxim Necessary? Can one deal effectivelywith the problem of reference without axiomatized Gricean maxims, for instance by using only ""petty conversational implicature"" ( #AUTHOR_TAG )  , or the metarules of Section 5.2? It seems to us that the answer is no.</s>",0
"ics as a formal tool for the analysis of paragraphs. This semantics was constructed ( #AUTHOR_TAG a , 1987b ) as a formal framework for default and commonsense reasoning . It",5
"and their kin. Similarly, the notion of R + M-abduction is spiritually related to the ""abductive inference"" of Reggia (1985) , the ""diagnosis from first principles"" of Reiter (1987) , ""explainability"" of Poole (1988) , and the subset principle of #AUTHOR_TAG  . But, obviously, trying to establish precise connections for the metarules or the provability and the R + M-abduction would go much beyond the scope of an argument for the correspondence of",1
"Although there are other discussions of the paragraph as a central element of discourse ( e.g. Chafe 1979 , Halliday and Hasan 1976 , Longacre 1979 , #AUTHOR_TAG )  , all of them share a certain limitation in their formal techniques for analyzing paragraph structure . Discourse linguists show little interest in making the structural descriptions precise enough so that a computational grammar of text could adapt them and use them.",1
"it). Other factors , such as the role of focus ( Grosz 1977 , 1978 ; #AUTHOR_TAG )  or quantifier scoping ( Webber 1983 ) must play a role , too . Determining the relative importance of those factors, the above metarules, and syntactic clues, appears to be an interesting topic in itself.",0
"The referential structures we are going to use are collections of logical theories, but the concept of reference is more general. Some of the intuitions we associate with this notion have been very well expressed by #AUTHOR_TAG  , pp. 7-8 ) : ... Semantics is constrained by our models of ourselves and our worlds . We have",0
"The idea of using preferences among theories is new, hence it was described in more detail. `` Coherence , '' as outlined above , can be understood as a declarative ( or static ) version of marker passing ( Hirst 1987 ; #AUTHOR_TAG )  , with one difference : the activation spreads to theories that share a predicate , not through the IS-A hierarchy , and is limited to elementary facts about predicates appearing in the text .",1
"Although in this paper we take modus ponens as the main rule of inference , in general one can consider deductive closures with respect to weaker , nonstandard logics , ( cfXXX #AUTHOR_TAG  ; Frisch 1987 ; Patel-Schneider 1985 )",1
"set of entities that appear in it). Other factors , such as the role of focus ( #AUTHOR_TAG  , 1978 ; Sidner 1983 ) or quantifier scoping ( Webber 1983 ) must play a role , too . Determining the relative importance of those factors, the above metarules, and syntactic clues, appears to be an interesting topic in itself.",0
"This strategy is certainly the right one to start out with , since anaphora is always the more typical direction of reference in English prose ( #AUTHOR_TAG  , p. 329 ) .</s>",4
"We can also hope for some fine-tuning of the notion of topic, which would prevent many offensive examples. This approach is taken in computational syntactic grammars (e.g.  #AUTHOR_TAG )  ; the number of unlikely parses is severely reduced whenever possible , but no attempt is made to define only the so-called grammatical strings of a language .</s>",0
"The idea of using preferences among theories is new, hence it was described in more detail. `` Coherence , '' as outlined above , can be understood as a declarative ( or static ) version of marker passing ( #AUTHOR_TAG  ; Charniak 1983 ) , with one difference : the activation spreads to theories that share a predicate , not through the IS-A hierarchy , and is limited to elementary facts about predicates appearing in the text .",1
"much."" Rather, we stress the possibility that one can axiomatize and productively use such a rule. We shall see this in the next example : two sentences , regarded as a fragment of paragraph , are a variation on a theme by #AUTHOR_TAG  .</s>",2
"seems to have three subfunctions: . . Opposition ( called ""adversative"" or ""contrary-to-expectation"" by #AUTHOR_TAG  ; cfXXX also Quirk et al. 1972 , p. 672 ) .</s>",0
"Although there are other discussions of the paragraph as a central element of discourse (e.g. #AUTHOR_TAG  , Halliday and Hasan 1976 , Longacre 1979 , Haberlandt et al. 1980 ) , all of them share a certain limitation in their formal techniques for analyzing paragraph structure . Discourse linguists show little interest in making the structural descriptions precise enough so that a computational grammar of text could adapt them and use them.",1
"this point; we restrict ourselves to describing the logic. This Principle of Finitism is also assumed by Johnson-Laird ( 1983 )  , Jackendoff ( 1983 )  , #AUTHOR_TAG  , and implicitly or explicitly by almost all researchers in computational linguistics . As a",1
"; and (3) paragraph length, as determined by spatial and/or sentence-count information. Other psycholing-uistic studies that confirm the validity of paragraph units can be found in #AUTHOR_TAG  and Haberlandt et al. ( 1980 )  .</s>",0
"We have shown elsewhere ( Jensen and Binot 1988 ; #AUTHOR_TAG a , 1987b ) that natural language programs , such as on-line grammars and dictionaries , can be used as referential levels for commonsense reasoning -- for example , to disambiguate PP attachment . This",2
about a formula. This immediate information may be insufficient to decide the truth of certain predicates. It would seem therefore that the iteration of the PT operation to form a closure is needed ( cfXXX #AUTHOR_TAG b ) . Zadrozny 1987b).</s>,1
"bs 1977) does not solve the problem, because isolated features offer only part of the background knowledge necessary for reference disambiguation. Later , #AUTHOR_TAG  , 1982 ) proposed a knowledge base in which information about language and the world would be encoded , and he emphasized the need for using `` salience '' in choosing facts from this knowledge base .</s>",0
"<s> The necessity of this kind of merging of arguments has been recognized before : Charniak and McDermott ( 1985 )  call it abductive unification/matching , #AUTHOR_TAG  , 1979 ) refers to such operations using the terms knitting or petty conversational implicature .</s>",0
". Since sentences can refer to events described by other sentences , we may need also a quotation operator ; #AUTHOR_TAG  describes how first order logic can be augmented with such an operator . Ext",0
"ical unit in the following sense: it is the discourse unit in which a functional (or a predicate-argument) structure can be definitely assigned to sentences/strings. For instance , #AUTHOR_TAG  , p. 8 ) says that the sentence `` Reagan thinks bananas , '' which is otherwise strange , is in fact acceptable if it occurs as an answer to the question `` What is Kissinger 's favorite fruit ? '' The pairing of these two sentences may be said to create a small",4
"as in publications from participants of the ESPRIT SUNDIAL project. Representative systems are described in Boisen et al. ( 1989 )  , De Mattia and Giachin ( 1989 )  , Niedermair ( 1989 )  , #AUTHOR_TAG  , and Young ( 1989 )  .</s>",0
<s> A formula for the test set perplexity ( #AUTHOR_TAG )  is :13</s>,0
"task (Pallett 1989) that has been popular within the DARPA community in recent years. The third version ( VOYAGER ) serves as an interface both with a recognizer and with a functioning database back-end ( #AUTHOR_TAG )  . The VOYAGER system can answer a number of different types of questions concerning navigation within a city, as well as provide certain information about hotels, restaurants, libraries, etc., within the region.",5
Subsequent processing by the natural language and response generation components was done automatically by the computer ( #AUTHOR_TAG )  .</s>,5
<s>( #AUTHOR_TAG )  .</s>,0
"Then the system could propose to a human expert a set of filters for each node, based on its observations, and the human could make the final decision on whether to accept the proposals. This approach resembles the work by Grishman et al. ( 1986 )  and #AUTHOR_TAG  on selectional restrictions . The semantic conditions that pass could even ultimately be associated with probabilities, obtained by frequency counts on their occurrences. There is obviously a great deal more work to be done in this important area.",1
"The search algorithm is the standard Viterbi search ( #AUTHOR_TAG )  , except that the match involves a network-to-network alignment problem rather than sequence-to-sequence .</s>",5
"Semantic filters can also be used to prevent multiple versions of the same case frame ( #AUTHOR_TAG )  showing up as complements . For instance, the set of complements [from-place], [to-place], and [at-time] are freely ordered following a movement verb such as ""leave."" Thus a flight can ""leave for Chicago from Boston at nine,"" or, equivalently, ""leave at nine for Chicago from Boston."" If these complements are each allowed to follow the other, then in TINA an infinite sequence of [from-place]s, [to-place]s and [at-time]s is possible.",5
"as in publications from participants of the ESPRIT SUNDIAL project. Representative systems are described in #AUTHOR_TAG  , De Mattia and Giachin ( 1989 )  , Niedermair ( 1989 )  , Niemann ( 1990 )  , and Young ( 1989 )  .</s>",0
"We have not yet made use of TINA 'S probabilities in adjusting the recognizer scores on the fly , but we have been able to incorporate linguistic scores to resort N-best outputs , giving a significant improvement in performance ( #AUTHOR_TAG )  . Ultimately we want to incorporate TINA'S probabilities directly into the A* search, but",5
"To date, four distinct domain-specific versions of TINA have been implemented. The first version ( TIMIT ) was developed for the 450 phonetically rich sentences of the TIMIT database ( #AUTHOR_TAG )  . The second version (RM) concerns the Resource Management task (Pallett 1989) that has been popular within the DARPA community in recent years.",5
"Exactly how to get from the parse tree to an appropriate meaning representation is a current research topic in our group. However , the method we are currently using in the ATIS domain ( #AUTHOR_TAG )  represents our most promising approach to this problem . We have decided to limit semantic frame types to a small set of choices such as CLAUSE (for a sentence-level",3
"MIT and Harvard University. The second one, ATIS ( #AUTHOR_TAG  et al. 1991), is a system for accessing data in the Official 80 Stephanie Seneff TINA: A Natural Language System for Spoken Language Applications Airline Guide and booking flights. Work",5
"each node of interest. Then the system could propose to a human expert a set of filters for each node, based on its observations, and the human could make the final decision on whether to accept the proposals. This approach resembles the work by #AUTHOR_TAG  and Hirschman et al. ( 1975 )  on selectional restrictions . The semantic conditions that pass could even ultimately be associated with probabilities, obtained by frequency counts on their occurrences. There is obviously a great deal more work to be done in this important area.",1
". Unless it is desired to intentionally filter these out as being outside of the new domain , one can insert some arbitrarily small probability for these arcs , using , for example , an N-gram back-off model ( #AUTHOR_TAG )  .</s>",0
"US is a feature, like verb-mode, that is blocked when an [end] node is encountered. To a first approximation , a CURRENT-FOCUS reaches only nodes that are c-commanded ( #AUTHOR_TAG )  by its generator . Finally",0
"We_currently have two application domains that can carry on a spoken dialog with a user. One , the VOYAGER domain ( #AUTHOR_TAG )  , answers questions about places of interest in an urban area , in our case , the vicinity of MIT and Harvard University . The second",5
"The example used to illustrate the power of ATNs ( #AUTHOR_TAG )  , `` John was believed to have been shot , '' also parses correctly , because the [ object ] node following the verb `` believed '' acts as both an absorber and a ( re ) generator . Cases of crossed traces are automatically blocked because the second CUR",1
"as in publications from participants of the ESPRIT SUNDIAL project. Representative systems are described in Boisen et al. ( 1989 )  , De Mattia and Giachin ( 1989 )  , #AUTHOR_TAG  , Niemann ( 1990 )  , and Young ( 1989 )  .</s>",0
IMIT database (Lamel et al. 1986). The second version ( RM ) concerns the Resource Management task ( #AUTHOR_TAG )  that has been popular within the DARPA community in recent years . The,5
"stream is not deterministic. For the A * algorithm ( #AUTHOR_TAG )  as applied to speech recognition , the actual path score is typically augmented with an estimated score for the unseen portion .",5
"The recognizer for these systems is the SUMMIT system ( #AUTHOR_TAG )  , which uses a segmental-based framework and includes an auditory model in the front-end processing . The",5
). The gap mechanism resembles the Hold register idea of ATNs ( #AUTHOR_TAG )  and the,1
"as well as in publications from participants of the ESPRIT SUNDIAL project. Representative systems are described in Boisen et al. ( 1989 )  , De Mattia and Giachin ( 1989 )  , Niedermair ( 1989 )  , Niemann ( 1990 )  , and #AUTHOR_TAG  .</s>",0
"If the parse failed, then the sentence was rejected. We have since improved the interface by incorporating a capability in the recognizer to propose additional solutions in turn once the first one fails to parse ( #AUTHOR_TAG )  To produce these `` N-best '' alternatives , we make use of a standard A * search algorithm",5
"Whereas in the loosely coupled system the parser acts as a filter only on completed candidate solutions ( #AUTHOR_TAG )  , the tightly coupled system allows the parser to discard partial theories that have no way of continuing .",5
theory. The formalization of DLRs provided by #AUTHOR_TAG  defines a formal lexical rule specification language and provides a semantics for that language in two steps : A rewrite system enriches the lexical rule specification into a fully explicit description of the kind shown in Figure 1 . This description can then be given the standard set-theoretical interpretation,0
"This technique closely resembles the off-line constraint propagation technique described by Marriott, Naish, and Lassez (1988) . The reader is referred to #AUTHOR_TAG  for a more detailed discussion of our use of constraint propagation.",0
"Another common approach to lexical rules is to encode them as unary phrase structure rules. This approach is taken , for example , in LKB ( Copestake 1992 ) where lexical rules are introduced on a par with phrase structure rules and the parser makes no distinction between lexical and nonlexical rules ( #AUTHOR_TAG  , 31 ) . A similar method is included",1
"The way these predicates interconnect is represented in Figure 19. 27 #AUTHOR_TAG  argue that semi-productivity of lexical rules , which can be understood as a generalization of exceptions to lexical rules , can be integrated with our approach by assigning probabilities to the automaton associated with a particular lexical entry . 2",0
that raise the arguments of a verbal complement (Hinrichs and Nakazawa 1989) that also use lexical rules such as the Complement Extraction Lexical Rule (Pollard and Sag 1994) or the Complement Extraction Lexical Rule ( #AUTHOR_TAG )  to operate on those raised elements. Also an analysis treating adjunct extraction via lexical rules (van,0
". This conception of lexical rules thus can be understood as underlying the computational approach that treats lexical rules as unary phrase structure rules as , for example , adopted in the LKB system ( #AUTHOR_TAG )  . Both the",0
ariation encoding can also be viewed as an instance of the program transformation technique referred to as deletion of clauses with a finitely failed body ( #AUTHOR_TAG )  . Given a lexical entry as in Figure 15,1
32 In certain cases an extension of the constraint language with named disjunctions or contexted constraints ( Maxwell and Kaplan 1989 ; Eisele and Dorre 1990 ; #AUTHOR_TAG )  can be used to circumvent constraint propagation . Enc,0
"ariation approach , in this paper we will not go into a discussion of the full lexical rule specification language introduced in #AUTHOR_TAG  . The reader interested in that language and its precise interpretation can find the relevant details in that paper. ",0
"The Partial-VP Topicalization Lexical Rule proposed by #AUTHOR_TAG  , 10 ) is a linguistic example . The in-specification of this lexical rule makes use of an append relation to constrain the valence attribute of the auxiliaries serving as its input. In the lexicon, however, the complements of an auxiliary are uninstantiated because it raises the arguments of its verbal complement.</s>",0
is sometimes referred to as closed world ( Gerdemann and King 1994 ; #AUTHOR_TAG )  . ,0
