CC,label
�� * stands for the complex conjugate function). Properties of various classes of solutions to this equation have been extensively studied both analytically and numerically (#AUTHOR_TAG  and Kutz 2002;Buckingham and Venakides 2007;Carles 2007;Cenicer,0
ugate function). Properties of various classes of solutions to this equation have been extensively studied both analytically and numerically (Bronski and Kutz 2002;#AUTHOR_TAG  and Venakides 2007;Carles 2007;Ceniceros and Tian 2002;Forest and Lee 1986;Gren,0
"<s> P 2 1 equation). The existence of the needed solution to P 2 1 has been rigorously established in #AUTHOR_TAG  and Vanlessen (2006) . Moreover, it was argued in Dubrovin (2006)  that this behavior is essentially independent on the choice of the Hamiltonian perturbation. Some of these universality",0
"distinguishes this equation from, say, the defocusing case is the phenomenon of modulation (or Benjamin-Feir) instability (Agrawal 2006;#AUTHOR_TAG  and Hohenberg 1993;Forest and Lee 1986), that is, self-induced amplitude modulation of a continuous wave propagating in a nonlinear medium, with subsequent generation of localized structures. The appropriate mathematical framework for studying mod",0
"ations of nonlinear hyperbolic PDEs; the fundamental difference is that the nonperturbed system (1.8) is not hyperbolic. However, many ideas and methods of #AUTHOR_TAG  (2006) (see also Dubrovin et al. 2006) play an important role in our considerations.</s>",5
"term of the asymptotics. It turns out that for systems, a generic Hamiltonian perturbation destroys integrability already at the order . This was shown in #AUTHOR_TAG  (2008) for the particular class of perturbations of the second order nonlinear wave equation",0
"<s> (5.1) Recall (#AUTHOR_TAG  1944) that an arbitrary solution to this equation is a meromorphic function on the complex �_ -plane. According to Boutroux (1913) , the",0
"ell 1985;Novikov et al. 1984)). It can be considered as an infinite dimensional analogue of a completely integrable Hamiltonian system (#AUTHOR_TAG  and Shabat 1972;Shabat 1976), where the Hamiltonian and the Poisson bracket is given by (",0
"system (1.6), the Cauchy problem is well posed for a suitable class of -independent initial data (see details in #AUTHOR_TAG  and Velo 1979;Tsutsumi 1987). However",0
"<s> An alternative approach to solving the reverse inference problem has been developed by Poldrack and colleagues (e.g., Lenartowicz, Kalar, Congdon, & Poldrack, 2010;#AUTHOR_TAG, Poldrack, Nichols, Van Essen, & Wager, 2011) . This approach automatically extracts activation foci (coordinate representations of brain regions showing activation or deactivation in one task relative to a control task) from reported studies and associates these with",1
"<s> A critical feature of CL explanation is that it abstracts away from details of processing and implementation. To illustrate, consider the motivation given by #AUTHOR_TAG  and Tenenbaum (2007)  in developing their Bayesian account of word learning. The authors' aim is ""to understand in functional terms how implicit",4
"abilistic terms, with appeal to Bayes' theorem in order to determine the posterior probability of an event, given evidence and prior probabilities (e.g., #AUTHOR_TAG, Kemp, & Tenenbaum, 2008) . Bayesian approaches have been particularly successful in providing putative accounts of behavior that may be broadly characterized as in",5
"between existing cognitive-level theories (cf. Coltheart, 2006 Coltheart, , 2011. Perhaps just as critically, #AUTHOR_TAG  (2007) argues that interpretation of the neural data from reasoning experiments requires a re-evaluation of",1
"<s> A similar approach to bridging CL and ARL theories also does so by memory retrieval mechanisms based on relevance to the current context (Anderson, 2007;#AUTHOR_TAG  et al., 2013;. Implemented within the ACT-R cognitive architecture, this method assumes that",1
"<s> This approach has recently been adopted by Bayesian theorists in the form of ""rational process models"" (Griffiths, Vul, & Sanborn, 2012;Sanborn, Griffiths, & Navarro, 2010;#AUTHOR_TAG, Griffiths, Feldman, & Sanborn, 2010) . The proposed models use Monte Carlo algorithms (e.g., importance sampling, particle filters, Markov Chain Monte Carlo methods) which approximate Bayesian inference by sampling from a probability distribution. The predictions of rational process",5
"modules of the ACT-R cognitive architecture onto brain regions via fMRI data relating to the BOLD response (e.g., #AUTHOR_TAG , 2005;Qin et al., 2003 Qin et al., , 2004. This has led",1
"<s> This approach has recently been adopted by Bayesian theorists in the form of ""rational process models"" (Griffiths, Vul, & Sanborn, 2012;#AUTHOR_TAG, Griffiths, & Navarro, 2010;Shi, Griffiths, Feldman, & Sanborn, 2010) . The proposed models use Monte Carlo algorithms (e.g., importance sampling, particle filters, Markov Chain Monte Carlo methods) which approximate Bayesian inference by sampling from a probability distribution. The predictions of rational process",1
"theory (Baronchelli, Ferrer-i-Cancho, Pastor-Satorras, Chater, & Christiansen, 2013) , and even the problem-space theory of #AUTHOR_TAG  and Simon (1972) . From the perspective of Marr's CL, Bayesian accounts do not have any a priori superiority",0
"<s> One move in this direction is the ""computational rationality"" approach (Howes, Lewis, & Vera, 2009;#AUTHOR_TAG, Howes, & Singh, 2014) , which applies Russell and Subramanian's (1995)  notion of bounded optimality for artificial intelligence agents to the analysis of human behavior. The underlying assumption of this approach",1
"ization (Tenenbaum & Griffiths, 2001)  and reasoning (Oaksford & Chater, 2001) , but it is important to recognize that there are alternative frameworks within which CL explanations might be developed. #AUTHOR_TAG  (1982) used differential equations, but other feasible CL languages include formal logics (such as first-order",5
"<s> One can make many arguments for the utility of developing cognitive models within a cognitive architecture (see, e.g., Cassimatis, Bell, & Langley, 2008;#AUTHOR_TAG , 1990), but adopting the concept of cognitive architecture is in fact highly consistent with Marr's original approach",0
"from specific algorithmic and representational commitments. Similar appeals to the utility of CL explanation are common in the Bayesian literature (see, e.g., #AUTHOR_TAG , 2006). The emphasis is generally on how the CL account may serve as a highly abstract statement of",0
"particularly successful in providing putative accounts of behavior that may be broadly characterized as inductive, such as categorization (Tenenbaum & Griffiths, 2001)  and reasoning (#AUTHOR_TAG  & Chater, 2001) , but it is important to recognize that there are alternative frameworks within which CL explanations might be developed. Marr (1982)  used",4
"logics-see Baggio, van Lambalgen & Hagoort, 2015 -attribute-value logic, and combinatory logic), information theory (Shannon & Weaver, 1949) , category theory (#AUTHOR_TAG  & Wilson, 2010) , graph theory (Baronchelli, Ferrer-i-Cancho, Pastor-Satorras, Chater, & Christiansen, 2013)",0
"modules of the ACT-R cognitive architecture onto brain regions via fMRI data relating to the BOLD response (e.g., Anderson, 2005;#AUTHOR_TAG  et al., 2003Qin et al., , 2004. This",5
"implement the Monte Carlo algorithms of rational process models. This has resulted in recent demonstrations that the importance sampling algorithm can be implemented by exemplar-based memory mechanisms (Abbott, Hamrick, & Griffiths, 2013;#AUTHOR_TAG  & Griffiths, 2009;Shi et al., 2010) . These mechanisms approximate sampling from the prior distribution by retrieving memories (hypotheses) according to their degree of similarity",0
"<s> An alternative approach to solving the reverse inference problem has been developed by Poldrack and colleagues (e.g., #AUTHOR_TAG, Kalar, Congdon, & Poldrack, 2010;Yarkoni, Poldrack, Nichols, Van Essen, & Wager, 2011) . This approach automatically extracts activation foci (coordinate representations of brain regions showing activation or deactivation in one task relative to a control task) from reported studies and associates these with",5
"identify memory mechanisms that implement the Monte Carlo algorithms of rational process models. This has resulted in recent demonstrations that the importance sampling algorithm can be implemented by exemplar-based memory mechanisms (#AUTHOR_TAG, Hamrick, & Griffiths, 2013;Shi & Griffiths, 2009;Shi et al., 2010) . These mechanisms approximate sampling from the prior distribution by retrieving memories (hypotheses) according to their degree of similarity to the current context and then weighting",1
"not necessarily a requirement for scientific theorizing (Lakatos, 1970) , but the implications of the argument concerning performance factors are illustrated by the simulations of #AUTHOR_TAG , Yule, and Fox (2003) , who compared the behavior of three classes of model-Bayesian, associationist, and hypothesis testing-with",0
"., Bowers & Davis, 2012;Oaksford & Chater, 2007;Rogers & Seidenberg, 2011) . What does not appear to have been realized is the implications of this distinction between competence and performance for the evaluation of CL theories. #AUTHOR_TAG  (1995) argued that, in the absence of a performance theory, competence theories have limited predictive utility.",0
"<s> A similar approach to bridging CL and ARL theories also does so by memory retrieval mechanisms based on relevance to the current context (#AUTHOR_TAG , 2007;Lebiere et al., 2013; . Implemented within the ACT-R cognitive architecture, this method assumes that declar",5
"Baggio, van Lambalgen & Hagoort, 2015 -attribute-value logic, and combinatory logic), information theory (Shannon & Weaver, 1949) , category theory (Phillips & Wilson, 2010) , graph theory (#AUTHOR_TAG, Ferrer-i-Cancho, Pastor-Satorras, Chater, & Christiansen, 2013) , and even the problem-space theory of Newell and Simon (1972) . From the perspective of Marr's CL, Bayesian accounts",0
"<s> One can make many arguments for the utility of developing cognitive models within a cognitive architecture (see, e.g., #AUTHOR_TAG, Bell, & Langley, 2008;Newell, 1990) , but adopting the concept of cognitive architecture is in fact highly consistent with Marr's original approach to vision. His decomposition of visual processing",1
"the actual function computed by a specific algorithm or implementation is only an approximation of the CL function. Again, Marr (1982)  makes this point, citing Chomsky's distinction between linguistic competence and linguistic performance within transformational grammar (#AUTHOR_TAG , 1965) as corresponding to the difference between a CL explanation and an ARL one, with performance factors modulating the compet",0
"long before neuroimaging evidence was available. Those theories draw on the same distinctions discussed by Goel (see, e.g.,#AUTHOR_TAG, Barston, & Pollard, 1983) . So in this domain at least neuroscience evidence does not allow one to ""explain"" reasoning behavior",0
"<s> Popperian falsifiability is not necessarily a requirement for scientific theorizing (#AUTHOR_TAG , 1970), but the implications of the argument concerning performance factors are illustrated by the simulations of Cooper, Yule, and Fox (2003) , who compared the behavior of three",5
", some might argue that this approach has been successful in understanding the functioning of peripheral systems (with low-level visual processing being perhaps the most celebrated success; #AUTHOR_TAG  & Wiesel, 1962) . However, application of the reductionist approach to higher cognitive processes, such as those involved in reasoning, decision-",0
"<s> This approach has recently been adopted by Bayesian theorists in the form of ""rational process models"" (#AUTHOR_TAG, Vul, & Sanborn, 2012;Sanborn, Griffiths, & Navarro, 2010;Shi, Griffiths, Feldman, & Sanborn, 2010) . The proposed models use Monte Carlo algorithms (e.g., importance sampling, particle filters, Markov Chain Monte Carlo methods) which approximate Bayesian inference by sampling from a probability distribution. The predictions of rational process",1
"<s> One move in this direction is the ""computational rationality"" approach (#AUTHOR_TAG, Lewis, & Vera, 2009;Lewis, Howes, & Singh, 2014) , which applies Russell and Subramanian's (1995)  notion of bounded optimality for artificial intelligence agents to the analysis of human behavior. The underlying assumption of this approach",4
despite this flaw in the literature recent studies replicated choice-induced preference change with experimental designs that account for this artefact [9]#AUTHOR_TAG [11][12][13].</s>,0
"is the free-choice paradigm wherein value judgements are gathered on options before and after subjects are forced to choose one and reject the other option [#AUTHOR_TAG ,7]. Post choice the chosen option is valued higher than the unchosen option, a spread seen for hard choices",0
"is the free-choice paradigm wherein value judgements are gathered on options before and after subjects are forced to choose one and reject the other option [6,#AUTHOR_TAG ]. Post choice the chosen option is valued higher than the unchosen option, a spread seen for hard choices",0
replicated choice-induced preference change with experimental designs that account for this artefact [9][10][11][12]#AUTHOR_TAG .</s>,0
"15], in which button presses are a model for approach behaviour. Indeed, a coupling of action and reward could affect choice-induced preference change as it has been linked to dopaminergic circuitry [#AUTHOR_TAG ,17] and an effect in the striatum [10,18]. Therefore, we hyp",0
"has been linked to dopaminergic circuitry [16,17] and an effect in the striatum [10,#AUTHOR_TAG ]. Therefore, we hypothesize a value enhancing effect by action in a context of positive value.</s>",0
"a coupling of action and reward could affect choice-induced preference change as it has been linked to dopaminergic circuitry [16,#AUTHOR_TAG ] and an effect in the striatum [10,18]. Therefore, we hypothesize a value enhancing effect by action in a context of positive value.</s>",0
"this regard the findings add to an emerging picture that action expression in itself is relevant for valuation and behavior [16,17,#AUTHOR_TAG [25][26]. A similar account could also explain the increased consistency of choice and valuation for items of",0
<s> There are number of reasons to hypothesize that choice and choice-induced preference change are modulated by action. A recent study #AUTHOR_TAG  reported that the relative value of visually represented items is enhanced by button presses to a coinciding auditory cue. This 'cue-approach training',0
"value items points to a specific interaction of approach with choice and positive value. We believe that this is consistent with a Pavlovian congruence framework #AUTHOR_TAG , in which button presses are a model for approach behaviour. Indeed, a coupling of action and reward could affect choice-",0
"picture that action expression in itself is relevant for valuation and behavior [16,17,[24][25]#AUTHOR_TAG . A similar account could also explain the increased consistency of choice and valuation for items of positive val",0
"""I shouldn't have kissed him/her"". This asymmetry of regret for action and inaction has been linked to a number of possible explanations and mediating factors including sense of agency #AUTHOR_TAG , cognitive accessibility [2], and differential mutability [3,4]. Another possible explanation for this effect is that the consequences of actions are reval",4
"suggests a possible source for suboptimal decision making. Given that this bias is independent of valence it may reflect a general action bias observed in instrumental learning under uncertainty [24,#AUTHOR_TAG [31][32]. This choice bias is especially interesting because it makes explanations of enhanced revaluation due to",0
"Given that this bias is independent of valence it may reflect a general action bias observed in instrumental learning under uncertainty [24,[30]#AUTHOR_TAG [32]. This choice bias is especially interesting because it makes explanations of enhanced revaluation due to",0
"is independent of valence it may reflect a general action bias observed in instrumental learning under uncertainty [24,[30][31]#AUTHOR_TAG . This choice bias is especially interesting because it makes explanations of enhanced revaluation due to effort [33",0
"[30][31][32]. This choice bias is especially interesting because it makes explanations of enhanced revaluation due to effort [33,#AUTHOR_TAG ] less plausible for the effect of action on the dynamics of choice-induced preference change. If",2
"contrast, a general bias towards action could be explained by a higher hedonic value of action itself if inaction is perceived as inhibition [#AUTHOR_TAG ,36].</s>",3
"an emerging picture that action expression in itself is relevant for valuation and behavior [16,17,[24]#AUTHOR_TAG [26]. A similar account could also explain the increased consistency of choice and valuation for items of positive val",0
"<s> As described in Fig. 1, we adapted a free choice paradigm [9,10,#AUTHOR_TAG ] to investigate the impact of approach on choice and choice-induced preference-change. Choice-induced value change",0
"approach for reward. Furthermore, a recent study shows that devaluation of stimuli can be induced by stopping actions #AUTHOR_TAG . The present study shows how this intrinsic coupling of action and valence affects forced choices among similarly valued",0
"ction) with the valence of the outcome (e.g. choosing among overall positive or overall negative outcomes) [15,#AUTHOR_TAG ]. This is usually seen to arise out of a consequence that",0
"for being free of copy right and were not actually contained in the set used in the experiment). In the negative valence group images were selected from the IAPS #AUTHOR_TAG  including dangerous animals, mutilations and depictions of violence. The experimental paradigm comprised four distinct sessions",5
"of regret for action and inaction has been linked to a number of possible explanations and mediating factors including sense of agency [1], cognitive accessibility #AUTHOR_TAG , and differential mutability [3,4]. Another possible explanation for this effect is that the consequences of actions are revaluated more",0
replicated choice-induced preference change with experimental designs that account for this artefact [9][10][11]#AUTHOR_TAG [13].</s>,0
this flaw in the literature recent studies replicated choice-induced preference change with experimental designs that account for this artefact [9][10]#AUTHOR_TAG [12][13].</s>,0
"<s> The observation that choices express, but also shape our preferences is a consistent finding #AUTHOR_TAG . One paradigm demonstrating how choice affects preferences is the free-choice paradigm wherein value judgements are gathered on options",0
"linked to a number of possible explanations and mediating factors including sense of agency [1], cognitive accessibility [2], and differential mutability [3,#AUTHOR_TAG ]. Another possible explanation for this effect is that the consequences of actions are revaluated more easily than the consequences of in",0
"of regret for action and inaction has been linked to a number of possible explanations and mediating factors including sense of agency [1], cognitive accessibility [2], and differential mutability [#AUTHOR_TAG ,4]. Another possible explanation for this effect is that the consequences of actions are revaluated more easily than the consequences of in",0
"contrast, a general bias towards action could be explained by a higher hedonic value of action itself if inaction is perceived as inhibition [35,#AUTHOR_TAG ].</s>",0
"Since then, magnetic refrigeration is a standard technique in cryogenics, which has shown to be useful to cool down from a few Kelvin [#AUTHOR_TAG ,7]. Applications include, among others: superconducting magnets, helium liquifiers, medical instrumentation",0
"the origin of the magnetocaloric effect, we use thermodynamic relations which relate the magnetic variables (magnetization M and magnetic field H) to entropy S E and temperature T . Let us recall #AUTHOR_TAG  that the definition of the entropy of a system having _�_ accessible states is S E = k B ln(_�_). Since a magnetic moment of spin s has 2",0
"Since then, magnetic refrigeration is a standard technique in cryogenics, which has shown to be useful to cool down from a few Kelvin [6,#AUTHOR_TAG ]. Applications include, among others: superconducting magnets, helium liquifiers, medical instrumentation",0
"among clergy has been further modified and refined by Hills, Francis, and Rutledge (2004) . Challenging Maslach's three dimensional model of burnout, #AUTHOR_TAG , Kaldor, Robbins, and Castle (2005)  argued that a more empirically economic and theoretically coherent model of clergy work-",0
"three dimensional model of personality has been operationalised in a series of instruments designed for use among both adults and young people, including the Eysenck Personality Questionnaire (#AUTHOR_TAG , 1975), the Eysenck Personality Questionnaire Revised (Eysenck, Eysenck, & Barrett, 1985)  and the Eysen",5
"<s> The conceptualisation, operationalisation and assessment of the work-related psychological health of clergy is a matter that seems to be commanding increasing attention within the fields of pastoral psychology (Charlton, Rolph, Francis, Rolph, & Robbins, 2009)  and empirical theology (#AUTHOR_TAG, Wulff, & Robbins, 2008) . In particular, the negative side concerning the expression and implications of poor work-related psychological health has been reflected in a series of arresting titles, like Ministry burnout (Sanford, 1982) ,",0
"the conceptualisation and assessment of clergy work-related psychological health, a number of studies have employed the Maslach Burnout Inventory (MBI) established by #AUTHOR_TAG  and Jackson (1996) . These studies included work reported by Warner and Carter (1984) , Str�_mpfer and Bands (1996) , Rodgerson and Piedmont (1998) , Stanton-Rich and Iso-Ahola (1998) , Virginia (1998) , Evers and Tomic (2003) , Golden, Piedmont, Ciarrocchi, and Rodgerson (2004) , Raj and Dean (2005)",0
"Francis, Kaldor, Robbins, and Castle (2005)  argued that a more empirically economic and theoretically coherent model of clergy work-related psychological health could be developed from #AUTHOR_TAG 's (1969) classic notion of 'balanced affect', according to which positive affect and negative affect are not opposite",5
"LOGICAL HEALTH Louden, 2007)  and among Anglican parochial clergy (Francis & Rutledge, 2000;Francis & Turton, 2004 a, 2004bRandall, 2004#AUTHOR_TAG  , 2007Rutledge, 2006; . The modified Maslach Burnout Inventory for use among clergy",0
"<s> Between two worlds: Understanding and managing clergy stress (Irvine, 1997) , Burnout in church leaders (Kaldor & Bullpit, 2001) , The cracked pot: The state of today's Anglican parish clergy (Warren, 2002) , and Clergy burnout (#AUTHOR_TAG , 2006). These studies have employed a variety of definitions of work-related psychological health, of burnout, and of stress, and have assessed the phenomenon in a variety of ways, both quantitative and qualitative.</s>",1
"'Donovan, 1969) . The notion of the lie scale has not, however, remained as simple as that, and their continued use has resulted in them being interpreted as a personality measure in their own right (#AUTHOR_TAG and Costa, 1983;Furnham, 1986) . In the context of research using Eysenck's measures, the terminology 'lie scale' is retained because this has become the established way of talking about Eysen",0
"ORK-RELATED PSYCHOLOGICAL HEALTH Burnout Inventory among a range of occupational groups, including teachers by Capel (1992)  and Goddard, O'Brien, and Goddard (2006) , child-care workers by #AUTHOR_TAG  (1993), employment service case managers by Goddard, Creed and Patton (2001)  and Goddard, Patton, and Creed (2004) , and nurses by B�_hler and Land (2004) . Eysen",0
"work reported by Warner and Carter (1984) , Str�_mpfer and Bands (1996) , Rodgerson and Piedmont (1998) , Stanton-Rich and Iso-Ahola (1998) , Virginia (1998) , Evers and Tomic (2003) , Golden, Piedmont, Ciarrocchi, and Rodgerson (2004) , Raj and Dean (2005) , #AUTHOR_TAG  (2007a, 2007b and Doolittle (2007) .</s>",0
"were against him.' Lie scales were originally introduced into personality inventories to detect the tendency of some respondents to 'fake good' and so to distort the resultant personality scores (#AUTHOR_TAG , 1969). The notion of the lie scale has not, however, remained as simple as that, and their continued",0
"work reported by Warner and Carter (1984) , Str�_mpfer and Bands (1996) , Rodgerson and Piedmont (1998) , Stanton-Rich and Iso-Ahola (1998) , Virginia (1998) , Evers and Tomic (2003) , Golden, Piedmont, Ciarrocchi, and Rodgerson (2004) , #AUTHOR_TAG  and Dean (2005) , Miner (2007 a, 2007b and Doolittle (2007) .</s>",0
", 2007Rutledge, 2006; . The modified Maslach Burnout Inventory for use among clergy has been further modified and refined by #AUTHOR_TAG , Francis, and Rutledge (2004) . Challenging Maslach's three dimensional model of burnout, Francis, Kaldor, Robbins, and Castle (2005)  argued that a more",0
"the Maslach Burnout Inventory (MBI) established by Maslach and Jackson (1996) . These studies included work reported by Warner and Carter (1984) , Str�_mpfer and Bands (1996) , #AUTHOR_TAG  and Piedmont (1998) , Stanton-Rich and Iso-Ahola (1998) , Virginia (1998) , Evers and Tomic (2003) , Golden, Piedmont, Ciarrocchi, and Rodgerson (2004) , Raj and Dean (2005) , Miner (2007 a, 2007b and Doolittle (2007) .</s>",0
"risk for distress and poor functioning, and hallucinations are among the subtypes with the strongest risk (Wigman et al., 2011 a;Yung et al., 2009) . #AUTHOR_TAG , Castellanos-Ryan and Conrod (2011)  found that distinct developmental trajectories can be identified in adoles",0
"emerge as a distinct subtype of PLE. Other PLE dimensions have been labeled as persecutory ideas, bizarre experiences and magical thinking (#AUTHOR_TAG, Nelson, Baker, Buckby, Baksheev & Cosgrave, 2009) , or delusions, paranoia, grandiosity and paranormal beliefs (Wigman, Van Winkel, Raaijmakers et al., 2011 a). The PLE sub",0
"for depressed mood and general psychopathology in longitudinal studies (De Loore, Gunther, Drukker et al., 2011) , and AVH in later adolescence appears to have stronger association with psychiatric disorders compared to AVH in younger age groups (#AUTHOR_TAG, Keeley, Corcoran et al., 2012 b). Similarly, Rubio, Sanju an, Fl orez-Salamanca and Cuesta (2012)  reported in a systematic review an increased preval",0
"ji, Verdes, Naidoo, Arango & Ayuso-Mateos, 2012)  with a median estimate of 4-5% (#AUTHOR_TAG, Linscott, Myin-Germeys, Delespaul & Krabbendam, 2009) . Since the experience of AVH may be considered a psychotic-like experience (PLE) (Van Os et al., 2009)  in",4
"boys and girls (Hirnstein, Westerhausen, Korsnes & Hugdahl, 2013) . Childhood trauma has also been shown to increase the risk for having AVH in adult age #AUTHOR_TAG , Diederen, Derks, van Lutterveld, Kahn & Sommer, 2012;Janssen, Krabbendam, Bak et al., 2004)  and may</s>",0
"ment model suggested by Van Os et al. (2009)  highlights environmental   et al., 2009). Females in this age group report higher levels of depression (Lundervold, Breivik, Posserud, Stormark & Hysing, 2013;Nolen-Hoeksema & Girgus, 1994;#AUTHOR_TAG, Scott, Williams et al., 2009)  indicating that they expericence a higher stress level which could account for their having more stressful AVH",2
"a distinct subtype of hallucinatory experiences and not representative of a psychoticlike AVH. However, own-thought AVH are common in clinical samples (#AUTHOR_TAG, Trauer, Mackinnon, Sims, Thomas & Copolov, 2014) . Further, Kelleher et al. (2011)  found that among the clinically-validated adolescent AVH, the experience of hearing one's thoughts loud was the most",0
"contrast, a slight (albeit non-significant) difference with girls reporting more hallucinations than boys has been reported (#AUTHOR_TAG , Ferdinand, Van der Ende, Hofstra & Verhulst, 2002) . Although not specifically concentrating on hallucinations, Spauwen, Krabbendam, Lieb, Wittchen and Van Os (2003)  report interaction for psychotic-",1
"have higher incidence of positive psychotic symptoms (Maric, Krabbendam, Vollebergh, de Graaf & Van Os, 2003) , and specifically auditory hallucinations (Shevlin, Murphy, Dorahy & Adamson, 2007;#AUTHOR_TAG , 1991). However, this difference may be mediated by depression (Tien, 1991) . In",1
"also been shown to increase the risk for having AVH in adult age (Daalman, Diederen, Derks, van Lutterveld, Kahn & Sommer, 2012;#AUTHOR_TAG, Krabbendam, Bak et al., 2004) </s>",0
"young adults (age 18-24), a similar tendency for women reporting higher levels of hallucinations has been found (#AUTHOR_TAG, Welham, Martin et al., 2008) . It is not clear exactly when this tendency emerges due to few studies focusing on auditory hallucinations in adoles",1
"encountered in patients with schizophrenia and other psychoses. However, AVH and voice-hearing may also occur without an accompanying psychotic disorder (#AUTHOR_TAG, Daalman, Rietkerk et al., 2010 a), and lie on a continuum from psychotic hallucinations to normal perceptual experiences (see e.g., Lar͙i, 2012).",0
"questions on AVH have a positive predictive value of 71.4% (as well as a negative predictive value of 90.4%) for interview-verified AVH experiences in adolescent samples (#AUTHOR_TAG, Murtagh & Cannon, 2011;  see also Horwood, Salvi, Thomas et al., 2008) . Similar results have been reported in adult samples, e.g., in a study by Sommer et al. (2010 a), where more than 60% of individuals who endors",5
"<s> Finally, socioeconomic variables have been suggested as possible modulatory variables on the expression of PLE (#AUTHOR_TAG, Scott, Varghese & McGrath, 2013;Scott, Chant, Andrews & McGrath, 2006) . Correspondingly, we controlled the analyses with respect to the self-reported family economic status, maternal education, and migrant status (see also B͙e, ̓verland",4
"affect the frequency of reporting AVH. In clinical samples, rates of auditory hallucinations have been suggested to be higher in female patients (Rector & Seeman, 1992;#AUTHOR_TAG, Dowd & Janicak, 1999) , although there are many confounding variables which may account for apparent gender differences (e.g., sampling biases",0
"<s> Finally, socioeconomic variables have been suggested as possible modulatory variables on the expression of PLE (Saha, Scott, Varghese & McGrath, 2013;#AUTHOR_TAG, Chant, Andrews & McGrath, 2006) . Correspondingly, we controlled the analyses with respect to the self-reported family economic status, maternal education, and migrant status (see also B͙e, ̓verland",0
". AVH were in most cases transient, whereas the persistence of AVH or transition to psychosis was suggested to be related to the severity of the hallucinatory experience (#AUTHOR_TAG  et al., 2012).</s>",0
"ens, have been suggested as a factor which modulates the onset and symptomatology of psychotic disorders (#AUTHOR_TAG , 1997). Also, the developmental trajectories of language networks in the brain",0
"among the clinically-validated adolescent AVH, the experience of hearing one's thoughts loud was the most frequent qualitative type of AVH experience. Further, #AUTHOR_TAG , Selten, Diederen and Blom (2010 b) suggest that the audibility component, independent of content and appraisal, should be considered separately as an important per",5
"have higher incidence of positive psychotic symptoms (Maric, Krabbendam, Vollebergh, de Graaf & Van Os, 2003) , and specifically auditory hallucinations (#AUTHOR_TAG, Murphy, Dorahy & Adamson, 2007;Tien, 1991) . However, this difference may be mediated by depression (Tien, 1991) . In young adults (age 18-",0
"while both of the items used in the present study load on an underlying ""auditory hallucinations"" factor (Lar͙i & Van Der Linden, 2005;#AUTHOR_TAG, Sisti, Rocchi et al., 2014) , the item addressing being troubled by the voices has also been found to load on a factor associated with psychopath",5
"studies from the Bergen Child Study have shown that there is a selection bias where non-responders have a slightly higher rate of mental health problems, but with low effect sizes and minimal effect on mean estimates (#AUTHOR_TAG, Heiervang, Heimann, Lundervold & Gillberg, 2008) . The population prevalence of AVH reported in the present study may thus rather be under than overestimated.</s>",5
"AVH. The two AVH items used in the current study have shown strongest loading on the AVH factor (Lar͙i et al., 2004;#AUTHOR_TAG , Lar͙i, Cella, Raballo, Petretto & Preti, 2012) . Responses are given on a 5-point scale",5
"the subtypes have also a differential risk for distress and poor functioning, and hallucinations are among the subtypes with the strongest risk (#AUTHOR_TAG  et al., 2011a;Yung et al., 2009) . Mackie, Castellanos-Ryan and Conrod (2011)  found that distinct",0
"affect the frequency of reporting AVH. In clinical samples, rates of auditory hallucinations have been suggested to be higher in female patients (#AUTHOR_TAG  & Seeman, 1992;Sharma, Dowd & Janicak, 1999) , although there are many confounding variables which may account for apparent gender differences (",0
"Van Der Linden, 2005;Preti, Sisti, Rocchi et al., 2014) , the item addressing being troubled by the voices has also been found to load on a factor associated with psychopathology (#AUTHOR_TAG , Nieuwenstein, B__� ocker & De Haan, 2001;Waters, Badcock & Maybery, 2003) , and has been associated with higher degree of",5
"AVHs specifically increase the risk of schizophrenia-spectrum disorders, or whether they represent a non-specific indicator for vulnerability to psychiatric disorders (Dhossche et al., 2002;#AUTHOR_TAG, Caspi, Poulton et al., 2013;Welham et al., 2009) . Findings from research on ultra-high psychosis risk groups have suggested inclusion of additional predictors of psychosis, e.g., negative symptoms, cognitive and social functioning, in addition",0
"etc.). In general non-clinical populations, women have been found to have higher incidence of positive psychotic symptoms (#AUTHOR_TAG , Krabbendam, Vollebergh, de Graaf & Van Os, 2003) , and specifically auditory hallucinations (Shevlin, Murphy, Dorahy & Adamson, 2007;Tien, 1991) . However",0
"ment model suggested by Van Os et al. (2009)  highlights environmental   et al., 2009). Females in this age group report higher levels of depression (#AUTHOR_TAG, Breivik, Posserud, Stormark & Hysing, 2013;Nolen-Hoeksema & Girgus, 1994;Welham, Scott, Williams et al., 2009)  indicating that they expericence a higher stress level which could account for their having more stressful AVH",2
"depressive mood has also been shown to increase the risk of transition to psychosis in individuals with hallucinatory experiences (#AUTHOR_TAG, Myin-Germeys, Hanssen et al., 2005) . Furthermore, childhood trauma and childhood sexual abuse is more often experienced by females (Janssen et al., 2004;Molnar et al., 2001)  and is also one of the strongest",0
"Leede-Smith & Barkus, 2013)  and the current estimates of AVH prevalence and outcome in children and adolescents vary. In a systematic review of 19 studies, #AUTHOR_TAG , Connor, Clarke, Devlin, Harley and Cannon (2012 a) reported a median prevalence of psychotic symptoms (predominantly assessed as hearing voices) to be 17%",2
