token_context,word_context,seg_context,sent_cotext,label
"['', 'Stronglyequivalentgrammarsenablethesharingofideasdevelopedineachformalism.', 'Therehavebeenmanystudiesonparsingtechniques #TAUTHOR_TAG,onesondisambiguationmodels #AUTHOR_TAG,andonesonprogramming/grammar-developmentenvironment #AUTHOR_TAG.', 'closedcommunity,andrelationnot', '']","['', 'Stronglyequivalentgrammarsenablethesharingofideasdevelopedineachformalism.', 'Therehavebeenmanystudiesonparsingtechniques #TAUTHOR_TAG,onesondisambiguationmodels #AUTHOR_TAG,andonesonprogramming/grammar-developmentenvironment #AUTHOR_TAG.', 'closedcommunity,andrelationnot', '']","['', 'Stronglyequivalentgrammarsenablethesharingofideasdevelopedineachformalism.', 'Therehavebeenmanystudiesonparsingtechniques #TAUTHOR_TAG,onesondisambiguationmodels #AUTHOR_TAG,andonesonprogramming/grammar-developmentenvironment #AUTHOR_TAG.', 'closedcommunity,andtherelation', '']","['', 'Stronglyequivalentgrammarsenablethesharingofideasdevelopedineachformalism.', 'Therehavebeenmanystudiesonparsingtechniques #TAUTHOR_TAG,onesondisambiguationmodels #AUTHOR_TAG,andonesonprogramming/grammar-developmentenvironment #AUTHOR_TAG.', '', '']",0
['ThegrammarconversionfromLTAGtoHPSG #TAUTHOR_TAGisthecoreportionoftheRenTALsystem.'],['ThegrammarconversionfromLTAGtoHPSG #TAUTHOR_TAGisthecoreportionoftheRenTALsystem.'],['ThegrammarconversionfromLTAGtoHPSG #TAUTHOR_TAGisthecoreportionoftheRenTALsystem.'],['ThegrammarconversionfromLTAGtoHPSG #TAUTHOR_TAGisthecoreportionoftheRenTALsystem.'],0
"['unctiontionscalledsubstitutionandadjunction', '', '', '', '', '', '', '', '', '5aLTAGwhichisdescribednotThereareseveralgrammarsdevelopedintheFB-LTAGformalism,includingtheXTAGEnglishgrammar,alarge-scalegrammarforEnglish(TheXTAGResearch #TAUTHOR_TAG.', 'TheXTAGgroup #AUTHOR_TAGattheUniversityofPennsylvaniaisalsodevelopingKorean,Chinese,andHindigrammars.', 'Developmentofagrammar(A']","['Adjunctiontionscalledsubstitutionandadjunction.', '', '', '', '', '', '', '', '', '5aLTAGwhichisdescribednotThereareseveralgrammarsdevelopedintheFB-LTAGformalism,includingtheXTAGEnglishgrammar,alarge-scalegrammarforEnglish(TheXTAGResearch #TAUTHOR_TAG.', 'TheXTAGgroup #AUTHOR_TAGattheUniversityofPennsylvaniaisalsodevelopingKorean,Chinese,andHindigrammars.', 'Developmentofagrammar']","['unctiontionscalledsubstitutionandadjunction', '', '', '', '', '', '', '', '', 'Figure5aresultLTwhichisdescribednotThereareseveralgrammarsdevelopedintheFB-LTAGformalism,includingtheXTAGEnglishgrammar,alarge-scalegrammarforEnglish(TheXTAGResearch #TAUTHOR_TAG.', 'TheXTAGgroup #AUTHOR_TAGattheUniversityofPennsylvaniaisalsodevelopingKorean,Chinese,andHindigrammars.', 'Developmentof(A']","['Figure4:Adjunctiontionscalledsubstitutionandadjunction.', '', '', '', '', '', '', '', '', 'Figure5showsaresultofLTAGanalysis,whichisdescribednotThereareseveralgrammarsdevelopedintheFB-LTAGformalism,includingtheXTAGEnglishgrammar,alarge-scalegrammarforEnglish(TheXTAGResearch #TAUTHOR_TAG.', 'TheXTAGgroup #AUTHOR_TAGattheUniversityofPennsylvaniaisalsodevelopingKorean,Chinese,andHindigrammars.', '']",0
"['', 'WeappliedoursystemtotheXTAGEnglishgrammar(TheXTAGResearch #TAUTHOR_TAG3,whichisalarge-scaleFB-LTAGgrammarforEnglish.', 'AparsingexperimentshowsthatanefficientHPSGparserwiththeobtainedgrammarachievedasignificantspeed-upagainstanexistingLTAGparser.', 'ThisresultimpliesthatparsingtechniquesforHPSGarealsobeneficialforLTAGparsing.', '']","['', 'WeappliedoursystemtotheXTAGEnglishgrammar(TheXTAGResearch #TAUTHOR_TAG3,whichisalarge-scaleFB-LTAGgrammarforEnglish.', 'AparsingexperimentshowsthatanefficientHPSGparserwiththeobtainedgrammarachievedasignificantspeed-upagainstanexistingLTAGparser.', 'ThisresultimpliesthatparsingtechniquesforHPSGarealsobeneficialforLTAGparsing.', '']","['', 'WeappliedoursystemtotheXTAGEnglishgrammar(TheXTAGResearch #TAUTHOR_TAG3,whichisalarge-scaleFB-LTAGgrammarforEnglish.', 'AparsingexperimentshowsthatanefficientHPSGparserwiththeobtainedgrammarachievedasignificantspeed-upagainstanexistingLTAGparser.', 'ThisresultimpliesthatparsingtechniquesforHPSGarealsobeneficialforLTAGparsing.', '']","['', 'WeappliedoursystemtotheXTAGEnglishgrammar(TheXTAGResearch #TAUTHOR_TAG3,whichisalarge-scaleFB-LTAGgrammarforEnglish.', 'AparsingexperimentshowsthatanefficientHPSGparserwiththeobtainedgrammarachievedasignificantspeed-upagainstanexistingLTAGparser.', 'ThisresultimpliesthatparsingtechniquesforHPSGarealsobeneficialforLTAGparsing.', '']",5
"['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #TAUTHOR_TAG.', 'provementsetoberootedmainlyinthepresenceorabssomeformdictionary.', 'hasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #TAUTHOR_TAG.', 'improvementseemstoberootedmainlyinthepresenceorabsencesomeformdictionary.', 'hasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #TAUTHOR_TAG.', 'qualityimprovementsetoberootedmainlyinthepresenceorabssomeformdictionary.', 'hasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #TAUTHOR_TAG.', 'Thekeyforqualityimprovementseemstoberootedmainlyinthepresenceorabsenceofsomeformofdictionary.', 'Empiricalevidencehasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']",0
"['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', '', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']",0
"['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', ""ForEnglish,knownforitslimitednumberofinflectionpatterns,lexicon-freegeneral-purposestem-1'¡'denotesthestringconcatenationoperator."", 'mers #TAUTHOR_TAGdemonstrablyimproveretrievalperformance.', 'Thishasbeenreportedforotherlanguages,too,dependentonthegeneralityofthechosenapproach(JäppinenandNiemistö,1988; #AUTHOR_TAGEkmekçiogluetal.,1995; #AUTHOR_TAG.', '', '', '']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', ""ForEnglish,knownforitslimitednumberofinflectionpatterns,lexicon-freegeneral-purposestem-1'¡'denotesthestringconcatenationoperator."", 'mers #TAUTHOR_TAGdemonstrablyimproveretrievalperformance.', 'Thishasbeenreportedforotherlanguages,too,dependentonthegeneralityofthechosenapproach(JäppinenandNiemistö,1988; #AUTHOR_TAGEkmekçiogluetal.,1995; #AUTHOR_TAG.', '', '', '']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', ""ForEnglish,knownforitslimitednumberofinflectionpatterns,lexicon-freegeneral-purposestem-1'¡'denotesthestringconcatenationoperator."", 'mers #TAUTHOR_TAGdemonstrablyimproveretrievalperformance.', 'Thishasbeenreportedforotherlanguages,too,dependentonthegeneralityofthechosenapproach(JäppinenandNiemistö,1988; #AUTHOR_TAGEkmekçiogluetal.,1995; #AUTHOR_TAG.', '', '', '']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', ""ForEnglish,knownforitslimitednumberofinflectionpatterns,lexicon-freegeneral-purposestem-1'¡'denotesthestringconcatenationoperator."", 'mers #TAUTHOR_TAGdemonstrablyimproveretrievalperformance.', 'Thishasbeenreportedforotherlanguages,too,dependentonthegeneralityofthechosenapproach(JäppinenandNiemistö,1988; #AUTHOR_TAGEkmekçiogluetal.,1995; #AUTHOR_TAG.', '', '', '']",0
"['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #TAUTHOR_TAG.', 'provementsetoberootedmainlyinthepresenceorabssomeformdictionary.', 'hasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #TAUTHOR_TAG.', 'improvementseemstoberootedmainlyinthepresenceorabsencesomeformdictionary.', 'hasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #TAUTHOR_TAG.', 'qualityimprovementsetoberootedmainlyinthepresenceorabssomeformdictionary.', 'hasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #TAUTHOR_TAG.', 'Thekeyforqualityimprovementseemstoberootedmainlyinthepresenceorabsenceofsomeformofdictionary.', 'Empiricalevidencehasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']",0
"['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', ""ForEnglish,knownforitslimitednumberofinflectionpatterns,lexicon-freegeneral-purposestem-1'¡'denotesthestringconcatenationoperator."", 'mers #TAUTHOR_TAGdemonstrablyimproveretrievalperformance.', 'Thishasbeenreportedforotherlanguages,too,dependentonthegeneralityofthechosenapproach(JäppinenandNiemistö,1988; #AUTHOR_TAGEkmekçiogluetal.,1995; #AUTHOR_TAG.', '', '', '']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', ""ForEnglish,knownforitslimitednumberofinflectionpatterns,lexicon-freegeneral-purposestem-1'¡'denotesthestringconcatenationoperator."", 'mers #TAUTHOR_TAGdemonstrablyimproveretrievalperformance.', 'Thishasbeenreportedforotherlanguages,too,dependentonthegeneralityofthechosenapproach(JäppinenandNiemistö,1988; #AUTHOR_TAGEkmekçiogluetal.,1995; #AUTHOR_TAG.', '', '', '']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', ""ForEnglish,knownforitslimitednumberofinflectionpatterns,lexicon-freegeneral-purposestem-1'¡'denotesthestringconcatenationoperator."", 'mers #TAUTHOR_TAGdemonstrablyimproveretrievalperformance.', 'Thishasbeenreportedforotherlanguages,too,dependentonthegeneralityofthechosenapproach(JäppinenandNiemistö,1988; #AUTHOR_TAGEkmekçiogluetal.,1995; #AUTHOR_TAG.', '', '', '']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', ""ForEnglish,knownforitslimitednumberofinflectionpatterns,lexicon-freegeneral-purposestem-1'¡'denotesthestringconcatenationoperator."", 'mers #TAUTHOR_TAGdemonstrablyimproveretrievalperformance.', 'Thishasbeenreportedforotherlanguages,too,dependentonthegeneralityofthechosenapproach(JäppinenandNiemistö,1988; #AUTHOR_TAGEkmekçiogluetal.,1995; #AUTHOR_TAG.', '', '', '']",0
"['Morphologicalalterationsofasearchtermhaveanegativeimpactontherecallperformanceofaninformationretrieval(IR)system #AUTHOR_TAGJÂ¨appinenandNiemistÂ¨o,1988; #TAUTHOR_TAG,sincetheyprecludeadirectmatchbetweenthesearchtermproperanditsmorphologicalvariantsinthedocumentstoberetrieved.', ""cernwiththereverseprocessingofinf(e.,'searched','searching'),derivation(e.g.,'searcher'or'searchable')andcomposition(e.g.,German'Bluthochdruck'['highbloodpressure'])."", '']","['Morphologicalalterationsofasearchtermhaveanegativeimpactontherecallperformanceofaninformationretrieval(IR)system #AUTHOR_TAGJÂ¨appinenandNiemistÂ¨o,1988; #TAUTHOR_TAG,sincetheyprecludeadirectmatchbetweenthesearchtermproperanditsmorphologicalvariantsinthedocumentstoberetrieved.', ""withthereverseprocessingofinflection(e.g.,'searched','searching'),derivation(e.g.,'searcher'or'searchable')andcomposition(e.g.,German'Bluthochdruck'['highbloodpressure'])."", '']","['Morphologicalalterationsofasearchtermhaveanegativeimpactontherecallperformanceofaninformationretrieval(IR)system #AUTHOR_TAGJÂ¨appinenandNiemistÂ¨o,1988; #TAUTHOR_TAG,sincetheyprecludeadirectmatchbetweenthesearchtermproperanditsmorphologicalvariantsinthedocumentstoberetrieved.', ""withthereverseprocessingofinf(e.,'searched','searching')1,derivation(e.g.,'searcher'or'searchable')andcomposition(e.g.,German'Bluthochdruck'['highbloodpressure'])."", '']","['Morphologicalalterationsofasearchtermhaveanegativeimpactontherecallperformanceofaninformationretrieval(IR)system #AUTHOR_TAGJÂ¨appinenandNiemistÂ¨o,1988; #TAUTHOR_TAG,sincetheyprecludeadirectmatchbetweenthesearchtermproperanditsmorphologicalvariantsinthedocumentstoberetrieved.', ""Inordertocopewithsuchvariation,morphologicalanalysisisconcernedwiththereverseprocessingofinflection(e.g.,'searched','searching')1,derivation(e.g.,'searcher'or'searchable')andcomposition(e.g.,German'Bluthochdruck'['highbloodpressure'])."", '']",0
"['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', '', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']",0
"['Therehasbeensomecontroversy,atleastforsimplestemmers #TAUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', 'The', 'broughtthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeperformsubstantlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #TAUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', 'The', 'broughtthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallylexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #TAUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', 'Thekey', 'thatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeperformsubstantiallysuchlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #TAUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', '', 'Empiricalevidencehasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']",0
"['),butathighonesitsprecisiondecreasesalmostdramatically.', 'Unlessveryhighratesofmisspellingsaretobeexpected(thisexplainsthefavorableresultsfortrigramindexingin #TAUTHOR_TAG)onecannotreallyrecommendthismethod.']","['),butathighonesitsprecisiondecreasesalmostdramatically.', 'Unlessveryhighratesofmisspellingsaretobeexpected(thisexplainsthefavorableresultsfortrigramindexingin #TAUTHOR_TAG)onecannotreallyrecommendthismethod.']","['),butathighonesitsprecisiondecreasesalmostdramatically.', 'Unlessveryhighratesofmisspellingsaretobeexpected(thisexplainsthefavorableresultsfortrigramindexingin #TAUTHOR_TAG)onecannotreallyrecommendthismethod.']","['),butathighonesitsprecisiondecreasesalmostdramatically.', 'Unlessveryhighratesofmisspellingsaretobeexpected(thisexplainsthefavorableresultsfortrigramindexingin #TAUTHOR_TAG)onecannotreallyrecommendthismethod.']",1
"['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', 'domain-specificalgorithmsexist.', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']","['Theeffortsrequiredforperformingmorphologicalanalysisvaryfromlanguagetolanguage.', '', '', '', '', 'Thisisparticularlytrueforthemedicaldomain.', 'FromanIRview,alotofspecializedresearchhasalreadybeencarriedoutformedicalapplications,withemphasisonthelexico-semanticaspectsofdederivationanddecomposition #TAUTHOR_TAG.']",0
"['hasbeensomecontroversy,atstemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', '', 'Empiricalevidencehasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #TAUTHOR_TAG.']","['hasbeensomecontroversy,atstemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', '', 'Empiricalevidencehasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #TAUTHOR_TAG.']","['hasbeensomecontroversy,atsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', '', 'Empiricalevidencehasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #TAUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #AUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', '', 'Empiricalevidencehasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #TAUTHOR_TAG.']",0
"['', '', 'Theretrievalprocessreliesonthevectorspacemodel #TAUTHOR_TAG,withthecosinemeasureexpressingthesimilaritybetweenaqueryandadocument.', '']","['', '', 'Theretrievalprocessreliesonthevectorspacemodel #TAUTHOR_TAG,withthecosinemeasureexpressingthesimilaritybetweenaqueryandadocument.', '']","['', '', 'Theretrievalprocessreliesonthevectorspacemodel #TAUTHOR_TAG,withthecosinemeasureexpressingthesimilaritybetweenaqueryandadocument.', '']","['', '', 'Theretrievalprocessreliesonthevectorspacemodel #TAUTHOR_TAG,withthecosinemeasureexpressingthesimilaritybetweenaqueryandadocument.', '']",5
"['Therehasbeensomecontroversy,atleastforsimplestemmers #TAUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', 'The', 'broughtthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeperformsubstantlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #TAUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', 'The', 'broughtthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallylexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #TAUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', 'Thekey', 'thatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeperformsubstantiallysuchlexicalrepositories #AUTHOR_TAG.']","['Therehasbeensomecontroversy,atleastforsimplestemmers #TAUTHOR_TAG,abouttheeffectivenessofmorphologicalanalysisfordocumentretrieval #AUTHOR_TAG.', '', 'Empiricalevidencehasbeenbroughtforwardthatinflectionaland/orderivationalstemmersaugmentedbydictionariesindeedperformsubstantiallybetterthanthosewithoutaccesstosuchlexicalrepositories #AUTHOR_TAG.']",0
"['medicalterminologyischaracterizedbyatypicalmixofLatinandGreekrootswiththecorrespondinghostlanguage(eneo', 'Whilethisissimplyirrelevantforgeneral-purposemorphologicalanalyzers,dealingwithsuchphenomenaiscrucialforanyattempttocopeadequatelywithmedicalfree-textsinanIRsetting #TAUTHOR_TAG.']","['medicalterminologyischaracterizedbyatypicalmixofLatinandGreekrootswiththecorrespondinghostlanguage', 'Whilethisissimplyirrelevantforgeneral-purposemorphologicalanalyzers,dealingwithsuchphenomenaiscrucialforanyattempttocopeadequatelywithmedicalfree-textsinanIRsetting #TAUTHOR_TAG.']","['medicalterminologyischaracterizedbyatypicalmixofLatinandGreekrootswiththecorrespondinghostlanguage(eneo', 'Whilethisissimplyirrelevantforgeneral-purposemorphologicalanalyzers,dealingwithsuchphenomenaiscrucialforanyattempttocopeadequatelywithmedicalfree-textsinanIRsetting #TAUTHOR_TAG.']","['Furthermore,medicalterminologyischaracterizedbyatypicalmixofLatinandGreekrootswiththecorrespondinghostlanguage(e.g.,German),oftenreferredtoasneo-classicalcompounding(Mc- #AUTHOR_TAG.', 'Whilethisissimplyirrelevantforgeneral-purposemorphologicalanalyzers,dealingwithsuchphenomenaiscrucialforanyattempttocopeadequatelywithmedicalfree-textsinanIRsetting #TAUTHOR_TAG.']",0
"['', '', '', '', '', '', '', 'medicalreportswhichexhibitahighrateofspellingvariations', '', '', '', 'therevaleffectiveness(inofversionsclassthose', 'Thiswillbecomeevenmoreinterestingwhenmappingsofoursynonymidentifierstoalargemedicalthesaurus(MeSH, #TAUTHOR_TAG)areincorporatedintooursystem.', '']","['', '', '', '', '', '', '', 'medicalreportswhichexhibitahighrateofspellingvariations)', '', '', '', 'theretrievaleffectiveness(inofversionsclassthose', 'Thiswillbecomeevenmoreinterestingwhenmappingsofoursynonymidentifierstoalargemedicalthesaurus(MeSH, #TAUTHOR_TAG)areincorporatedintooursystem.', '']","['', '', '', '', '', '', '', 'medicalreportswhichexhibitahighrateofspellingvariations)shows', '', '', '', 'theretrievaleffectiveness(intermsofdifferentversionsthosecases', 'Thiswillbecomeevenmoreinterestingwhenmappingsofoursynonymidentifierstoalargemedicalthesaurus(MeSH, #TAUTHOR_TAG)areincorporatedintooursystem.', '']","['', '', '', '', '', '', '', '', '', '', '', '', 'Thiswillbecomeevenmoreinterestingwhenmappingsofoursynonymidentifierstoalargemedicalthesaurus(MeSH, #TAUTHOR_TAG)areincorporatedintooursystem.', '']",3
